StoreKey,ProductKey,DateKey,SnapshotDate,StockCount
4,18,20240729,2024-07-29,85
4,23,20240729,2024-07-29,54
5,4,20240729,2024-07-29,34
5,7,20240729,2024-07-29,62
5,8,20240729,2024-07-29,60
5,10,20240729,2024-07-29,47
5,12,20240729,2024-07-29,47
5,13,20240729,2024-07-29,49
5,15,20240729,2024-07-29,42
5,17,20240729,2024-07-29,38
5,18,20240729,2024-07-29,51
5,23,20240729,2024-07-29,50
6,4,20240729,2024-07-29,77
6,7,20240729,2024-07-29,82
6,8,20240729,2024-07-29,72
6,10,20240729,2024-07-29,78
6,12,20240729,2024-07-29,74
6,13,20240729,2024-07-29,53
6,15,20240729,2024-07-29,63
6,17,20240729,2024-07-29,71
6,18,20240729,2024-07-29,83
6,23,20240729,2024-07-29,67
7,4,20240729,2024-07-29,88
7,7,20240729,2024-07-29,69
7,8,20240729,2024-07-29,131
7,10,20240729,2024-07-29,117
7,12,20240729,2024-07-29,81
7,13,20240729,2024-07-29,85
7,15,20240729,2024-07-29,89
7,17,20240729,2024-07-29,71
7,18,20240729,2024-07-29,119
7,23,20240729,2024-07-29,76
8,4,20240729,2024-07-29,98
8,7,20240729,2024-07-29,61
8,8,20240729,2024-07-29,52
8,10,20240729,2024-07-29,85
8,12,20240729,2024-07-29,63
8,13,20240729,2024-07-29,68
8,15,20240729,2024-07-29,73
8,17,20240729,2024-07-29,76
8,18,20240729,2024-07-29,84
8,23,20240729,2024-07-29,78
9,4,20240729,2024-07-29,40
9,7,20240729,2024-07-29,59
9,8,20240729,2024-07-29,32
9,10,20240729,2024-07-29,37
9,12,20240729,2024-07-29,60
9,13,20240729,2024-07-29,60
9,15,20240729,2024-07-29,29
9,17,20240729,2024-07-29,43
9,18,20240729,2024-07-29,56
9,23,20240729,2024-07-29,44
10,4,20240729,2024-07-29,58
10,7,20240729,2024-07-29,55
10,8,20240729,2024-07-29,84
10,10,20240729,2024-07-29,47
10,12,20240729,2024-07-29,75
10,13,20240729,2024-07-29,84
10,15,20240729,2024-07-29,73
10,17,20240729,2024-07-29,73
10,18,20240729,2024-07-29,56
10,23,20240729,2024-07-29,78
11,4,20240729,2024-07-29,34
11,7,20240729,2024-07-29,39
11,8,20240729,2024-07-29,35
11,10,20240729,2024-07-29,32
11,12,20240729,2024-07-29,32
11,13,20240729,2024-07-29,27
11,15,20240729,2024-07-29,34
11,17,20240729,2024-07-29,28
11,18,20240729,2024-07-29,46
11,23,20240729,2024-07-29,38
12,4,20240729,2024-07-29,61
12,7,20240729,2024-07-29,52
12,8,20240729,2024-07-29,76
12,10,20240729,2024-07-29,116
12,12,20240729,2024-07-29,92
12,13,20240729,2024-07-29,89
12,15,20240729,2024-07-29,115
12,17,20240729,2024-07-29,80
12,18,20240729,2024-07-29,115
12,23,20240729,2024-07-29,99
1,4,20240805,2024-08-05,87
1,7,20240805,2024-08-05,63
1,8,20240805,2024-08-05,83
1,10,20240805,2024-08-05,66
1,12,20240805,2024-08-05,85
1,13,20240805,2024-08-05,117
1,15,20240805,2024-08-05,133
1,17,20240805,2024-08-05,129
1,18,20240805,2024-08-05,109
1,23,20240805,2024-08-05,79
2,4,20240805,2024-08-05,75
2,7,20240805,2024-08-05,59
2,8,20240805,2024-08-05,49
2,10,20240805,2024-08-05,45
2,12,20240805,2024-08-05,72
2,13,20240805,2024-08-05,60
2,15,20240805,2024-08-05,36
2,17,20240805,2024-08-05,45
2,18,20240805,2024-08-05,62
2,23,20240805,2024-08-05,52
3,4,20240805,2024-08-05,71
3,7,20240805,2024-08-05,76
3,8,20240805,2024-08-05,53
3,10,20240805,2024-08-05,75
3,12,20240805,2024-08-05,93
3,13,20240805,2024-08-05,95
3,15,20240805,2024-08-05,61
3,17,20240805,2024-08-05,71
3,18,20240805,2024-08-05,87
3,23,20240805,2024-08-05,95
4,4,20240805,2024-08-05,81
4,7,20240805,2024-08-05,100
4,8,20240805,2024-08-05,58
4,10,20240805,2024-08-05,51
4,12,20240805,2024-08-05,95
4,13,20240805,2024-08-05,51
4,15,20240805,2024-08-05,54
4,17,20240805,2024-08-05,71
4,18,20240805,2024-08-05,103
4,23,20240805,2024-08-05,73
5,4,20240805,2024-08-05,56
5,7,20240805,2024-08-05,43
5,8,20240805,2024-08-05,64
5,10,20240805,2024-08-05,64
5,12,20240805,2024-08-05,41
5,13,20240805,2024-08-05,33
5,15,20240805,2024-08-05,30
5,17,20240805,2024-08-05,61
5,18,20240805,2024-08-05,38
5,23,20240805,2024-08-05,56
6,4,20240805,2024-08-05,38
6,7,20240805,2024-08-05,61
6,8,20240805,2024-08-05,52
6,10,20240805,2024-08-05,38
6,12,20240805,2024-08-05,48
6,13,20240805,2024-08-05,60
6,15,20240805,2024-08-05,67
6,17,20240805,2024-08-05,62
6,18,20240805,2024-08-05,81
6,23,20240805,2024-08-05,55
7,4,20240805,2024-08-05,62
7,7,20240805,2024-08-05,102
7,8,20240805,2024-08-05,83
7,10,20240805,2024-08-05,95
7,12,20240805,2024-08-05,114
7,13,20240805,2024-08-05,66
7,15,20240805,2024-08-05,82
7,17,20240805,2024-08-05,140
7,18,20240805,2024-08-05,63
7,23,20240805,2024-08-05,126
8,4,20240805,2024-08-05,90
8,7,20240805,2024-08-05,104
8,8,20240805,2024-08-05,90
8,10,20240805,2024-08-05,104
8,12,20240805,2024-08-05,74
8,13,20240805,2024-08-05,98
8,15,20240805,2024-08-05,59
8,17,20240805,2024-08-05,63
8,18,20240805,2024-08-05,93
8,23,20240805,2024-08-05,55
9,4,20240805,2024-08-05,48
9,7,20240805,2024-08-05,40
9,8,20240805,2024-08-05,32
9,10,20240805,2024-08-05,45
9,12,20240805,2024-08-05,42
9,13,20240805,2024-08-05,66
9,15,20240805,2024-08-05,34
9,17,20240805,2024-08-05,54
9,18,20240805,2024-08-05,66
9,23,20240805,2024-08-05,48
10,4,20240805,2024-08-05,71
10,7,20240805,2024-08-05,93
10,8,20240805,2024-08-05,81
10,10,20240805,2024-08-05,68
10,12,20240805,2024-08-05,46
10,13,20240805,2024-08-05,91
10,15,20240805,2024-08-05,70
10,17,20240805,2024-08-05,65
10,18,20240805,2024-08-05,62
10,23,20240805,2024-08-05,92
11,4,20240805,2024-08-05,37
11,7,20240805,2024-08-05,26
11,8,20240805,2024-08-05,46
11,10,20240805,2024-08-05,58
11,12,20240805,2024-08-05,30
11,13,20240805,2024-08-05,45
11,15,20240805,2024-08-05,43
11,17,20240805,2024-08-05,52
11,18,20240805,2024-08-05,40
11,23,20240805,2024-08-05,54
12,4,20240805,2024-08-05,120
12,7,20240805,2024-08-05,104
12,8,20240805,2024-08-05,70
12,10,20240805,2024-08-05,100
12,12,20240805,2024-08-05,102
12,13,20240805,2024-08-05,64
12,15,20240805,2024-08-05,77
12,17,20240805,2024-08-05,77
12,18,20240805,2024-08-05,97
12,23,20240805,2024-08-05,75
1,4,20240812,2024-08-12,80
1,7,20240812,2024-08-12,59
1,8,20240812,2024-08-12,132
1,10,20240812,2024-08-12,91
1,12,20240812,2024-08-12,97
1,13,20240812,2024-08-12,96
1,15,20240812,2024-08-12,120
1,17,20240812,2024-08-12,92
1,18,20240812,2024-08-12,71
1,23,20240812,2024-08-12,85
2,4,20240812,2024-08-12,44
2,7,20240812,2024-08-12,57
2,8,20240812,2024-08-12,76
2,10,20240812,2024-08-12,41
2,12,20240812,2024-08-12,65
2,13,20240812,2024-08-12,35
2,15,20240812,2024-08-12,77
2,17,20240812,2024-08-12,55
2,18,20240812,2024-08-12,62
2,23,20240812,2024-08-12,63
3,4,20240812,2024-08-12,43
3,7,20240812,2024-08-12,69
3,8,20240812,2024-08-12,75
3,10,20240812,2024-08-12,92
3,12,20240812,2024-08-12,93
3,13,20240812,2024-08-12,92
3,15,20240812,2024-08-12,58
3,17,20240812,2024-08-12,66
3,18,20240812,2024-08-12,55
3,23,20240812,2024-08-12,84
4,4,20240812,2024-08-12,87
4,7,20240812,2024-08-12,92
4,8,20240812,2024-08-12,61
4,10,20240812,2024-08-12,57
4,12,20240812,2024-08-12,59
4,13,20240812,2024-08-12,67
4,15,20240812,2024-08-12,71
4,17,20240812,2024-08-12,54
4,18,20240812,2024-08-12,112
4,23,20240812,2024-08-12,73
5,4,20240812,2024-08-12,47
5,7,20240812,2024-08-12,66
5,8,20240812,2024-08-12,66
5,10,20240812,2024-08-12,49
5,12,20240812,2024-08-12,47
5,13,20240812,2024-08-12,36
5,15,20240812,2024-08-12,53
5,17,20240812,2024-08-12,54
5,18,20240812,2024-08-12,56
5,23,20240812,2024-08-12,55
6,4,20240812,2024-08-12,71
6,7,20240812,2024-08-12,72
6,8,20240812,2024-08-12,78
6,10,20240812,2024-08-12,85
6,12,20240812,2024-08-12,60
6,13,20240812,2024-08-12,66
6,15,20240812,2024-08-12,72
6,17,20240812,2024-08-12,44
6,18,20240812,2024-08-12,41
6,23,20240812,2024-08-12,69
7,4,20240812,2024-08-12,143
7,7,20240812,2024-08-12,112
7,8,20240812,2024-08-12,122
7,10,20240812,2024-08-12,111
7,12,20240812,2024-08-12,124
7,13,20240812,2024-08-12,115
7,15,20240812,2024-08-12,130
7,17,20240812,2024-08-12,141
7,18,20240812,2024-08-12,144
7,23,20240812,2024-08-12,121
8,4,20240812,2024-08-12,54
8,7,20240812,2024-08-12,52
8,8,20240812,2024-08-12,56
8,10,20240812,2024-08-12,69
8,12,20240812,2024-08-12,60
8,13,20240812,2024-08-12,60
8,15,20240812,2024-08-12,100
8,17,20240812,2024-08-12,59
8,18,20240812,2024-08-12,65
8,23,20240812,2024-08-12,58
9,4,20240812,2024-08-12,40
9,7,20240812,2024-08-12,32
9,8,20240812,2024-08-12,38
9,10,20240812,2024-08-12,62
9,12,20240812,2024-08-12,61
9,13,20240812,2024-08-12,67
9,15,20240812,2024-08-12,58
9,17,20240812,2024-08-12,47
9,18,20240812,2024-08-12,38
9,23,20240812,2024-08-12,36
10,4,20240812,2024-08-12,80
10,7,20240812,2024-08-12,59
10,8,20240812,2024-08-12,91
10,10,20240812,2024-08-12,79
10,12,20240812,2024-08-12,42
10,13,20240812,2024-08-12,94
10,15,20240812,2024-08-12,90
10,17,20240812,2024-08-12,86
10,18,20240812,2024-08-12,74
10,23,20240812,2024-08-12,51
11,4,20240812,2024-08-12,31
11,7,20240812,2024-08-12,39
11,8,20240812,2024-08-12,53
11,10,20240812,2024-08-12,45
11,12,20240812,2024-08-12,54
11,13,20240812,2024-08-12,48
11,15,20240812,2024-08-12,42
11,17,20240812,2024-08-12,35
11,18,20240812,2024-08-12,25
11,23,20240812,2024-08-12,50
12,4,20240812,2024-08-12,74
12,7,20240812,2024-08-12,118
12,8,20240812,2024-08-12,56
12,10,20240812,2024-08-12,60
12,12,20240812,2024-08-12,68
12,13,20240812,2024-08-12,58
12,15,20240812,2024-08-12,71
12,17,20240812,2024-08-12,62
12,18,20240812,2024-08-12,123
12,23,20240812,2024-08-12,58
1,4,20240819,2024-08-19,115
1,7,20240819,2024-08-19,104
1,8,20240819,2024-08-19,100
1,10,20240819,2024-08-19,121
1,12,20240819,2024-08-19,61
1,13,20240819,2024-08-19,64
1,15,20240819,2024-08-19,135
1,17,20240819,2024-08-19,106
1,18,20240819,2024-08-19,127
1,23,20240819,2024-08-19,59
2,4,20240819,2024-08-19,59
2,7,20240819,2024-08-19,41
2,8,20240819,2024-08-19,34
2,10,20240819,2024-08-19,40
2,12,20240819,2024-08-19,53
2,13,20240819,2024-08-19,58
2,15,20240819,2024-08-19,44
2,17,20240819,2024-08-19,42
2,18,20240819,2024-08-19,46
2,23,20240819,2024-08-19,62
3,4,20240819,2024-08-19,67
3,7,20240819,2024-08-19,92
3,8,20240819,2024-08-19,46
3,10,20240819,2024-08-19,45
3,12,20240819,2024-08-19,55
3,13,20240819,2024-08-19,94
3,15,20240819,2024-08-19,60
3,17,20240819,2024-08-19,45
3,18,20240819,2024-08-19,66
3,23,20240819,2024-08-19,86
4,4,20240819,2024-08-19,50
4,7,20240819,2024-08-19,59
4,8,20240819,2024-08-19,77
4,10,20240819,2024-08-19,95
4,12,20240819,2024-08-19,53
4,13,20240819,2024-08-19,107
4,15,20240819,2024-08-19,55
4,17,20240819,2024-08-19,71
4,18,20240819,2024-08-19,62
4,23,20240819,2024-08-19,98
5,4,20240819,2024-08-19,59
5,7,20240819,2024-08-19,36
5,8,20240819,2024-08-19,54
5,10,20240819,2024-08-19,46
5,12,20240819,2024-08-19,59
5,13,20240819,2024-08-19,67
5,15,20240819,2024-08-19,34
5,17,20240819,2024-08-19,40
5,18,20240819,2024-08-19,32
5,23,20240819,2024-08-19,61
6,4,20240819,2024-08-19,67
6,7,20240819,2024-08-19,62
6,8,20240819,2024-08-19,69
6,10,20240819,2024-08-19,48
6,12,20240819,2024-08-19,64
6,13,20240819,2024-08-19,38
6,15,20240819,2024-08-19,69
6,17,20240819,2024-08-19,43
6,18,20240819,2024-08-19,42
6,23,20240819,2024-08-19,83
7,4,20240819,2024-08-19,64
7,7,20240819,2024-08-19,88
7,8,20240819,2024-08-19,65
7,10,20240819,2024-08-19,142
7,12,20240819,2024-08-19,111
7,13,20240819,2024-08-19,119
7,15,20240819,2024-08-19,102
7,17,20240819,2024-08-19,144
7,18,20240819,2024-08-19,100
7,23,20240819,2024-08-19,80
8,4,20240819,2024-08-19,74
8,7,20240819,2024-08-19,79
8,8,20240819,2024-08-19,67
8,10,20240819,2024-08-19,71
8,12,20240819,2024-08-19,85
8,13,20240819,2024-08-19,98
8,15,20240819,2024-08-19,48
8,17,20240819,2024-08-19,84
8,18,20240819,2024-08-19,101
8,23,20240819,2024-08-19,75
9,4,20240819,2024-08-19,33
9,7,20240819,2024-08-19,59
9,8,20240819,2024-08-19,65
9,10,20240819,2024-08-19,40
9,12,20240819,2024-08-19,39
9,13,20240819,2024-08-19,30
9,15,20240819,2024-08-19,62
9,17,20240819,2024-08-19,58
9,18,20240819,2024-08-19,38
9,23,20240819,2024-08-19,49
10,4,20240819,2024-08-19,48
10,7,20240819,2024-08-19,88
10,8,20240819,2024-08-19,42
10,10,20240819,2024-08-19,74
10,12,20240819,2024-08-19,55
10,13,20240819,2024-08-19,81
10,15,20240819,2024-08-19,63
10,17,20240819,2024-08-19,55
10,18,20240819,2024-08-19,92
10,23,20240819,2024-08-19,66
11,4,20240819,2024-08-19,42
11,7,20240819,2024-08-19,54
11,8,20240819,2024-08-19,34
11,10,20240819,2024-08-19,46
11,12,20240819,2024-08-19,41
11,13,20240819,2024-08-19,56
11,15,20240819,2024-08-19,32
11,17,20240819,2024-08-19,38
11,18,20240819,2024-08-19,54
11,23,20240819,2024-08-19,38
12,4,20240819,2024-08-19,75
12,7,20240819,2024-08-19,69
12,8,20240819,2024-08-19,101
12,10,20240819,2024-08-19,107
12,12,20240819,2024-08-19,98
12,13,20240819,2024-08-19,57
12,15,20240819,2024-08-19,91
12,17,20240819,2024-08-19,112
12,18,20240819,2024-08-19,118
12,23,20240819,2024-08-19,66
1,4,20240826,2024-08-26,105
1,7,20240826,2024-08-26,103
1,8,20240826,2024-08-26,73
1,10,20240826,2024-08-26,127
1,12,20240826,2024-08-26,58
1,13,20240826,2024-08-26,93
1,15,20240826,2024-08-26,61
1,17,20240826,2024-08-26,109
1,18,20240826,2024-08-26,106
1,23,20240826,2024-08-26,73
2,4,20240826,2024-08-26,35
2,7,20240826,2024-08-26,42
2,8,20240826,2024-08-26,41
2,10,20240826,2024-08-26,72
2,12,20240826,2024-08-26,37
2,13,20240826,2024-08-26,50
2,15,20240826,2024-08-26,54
2,17,20240826,2024-08-26,61
2,18,20240826,2024-08-26,64
2,23,20240826,2024-08-26,59
3,4,20240826,2024-08-26,83
3,7,20240826,2024-08-26,67
3,8,20240826,2024-08-26,49
3,10,20240826,2024-08-26,45
3,12,20240826,2024-08-26,57
3,13,20240826,2024-08-26,97
3,15,20240826,2024-08-26,89
3,17,20240826,2024-08-26,65
3,18,20240826,2024-08-26,54
3,23,20240826,2024-08-26,45
4,4,20240826,2024-08-26,57
4,7,20240826,2024-08-26,66
4,8,20240826,2024-08-26,107
4,10,20240826,2024-08-26,51
4,12,20240826,2024-08-26,88
4,13,20240826,2024-08-26,88
4,15,20240826,2024-08-26,66
4,17,20240826,2024-08-26,75
4,18,20240826,2024-08-26,91
4,23,20240826,2024-08-26,99
5,4,20240826,2024-08-26,55
5,7,20240826,2024-08-26,43
5,8,20240826,2024-08-26,44
5,10,20240826,2024-08-26,40
5,12,20240826,2024-08-26,31
5,13,20240826,2024-08-26,50
5,15,20240826,2024-08-26,55
5,17,20240826,2024-08-26,64
5,18,20240826,2024-08-26,56
5,23,20240826,2024-08-26,30
6,4,20240826,2024-08-26,65
6,7,20240826,2024-08-26,44
6,8,20240826,2024-08-26,70
6,10,20240826,2024-08-26,37
6,12,20240826,2024-08-26,86
6,13,20240826,2024-08-26,55
6,15,20240826,2024-08-26,54
6,17,20240826,2024-08-26,50
6,18,20240826,2024-08-26,66
6,23,20240826,2024-08-26,43
7,4,20240826,2024-08-26,113
7,7,20240826,2024-08-26,89
7,8,20240826,2024-08-26,109
7,10,20240826,2024-08-26,77
7,12,20240826,2024-08-26,74
7,13,20240826,2024-08-26,64
7,15,20240826,2024-08-26,129
7,17,20240826,2024-08-26,138
7,18,20240826,2024-08-26,134
7,23,20240826,2024-08-26,79
8,4,20240826,2024-08-26,83
8,7,20240826,2024-08-26,96
8,8,20240826,2024-08-26,49
8,10,20240826,2024-08-26,87
8,12,20240826,2024-08-26,83
8,13,20240826,2024-08-26,92
8,15,20240826,2024-08-26,89
8,17,20240826,2024-08-26,51
8,18,20240826,2024-08-26,90
8,23,20240826,2024-08-26,59
9,4,20240826,2024-08-26,59
9,7,20240826,2024-08-26,62
9,8,20240826,2024-08-26,55
9,10,20240826,2024-08-26,68
9,12,20240826,2024-08-26,60
9,13,20240826,2024-08-26,41
9,15,20240826,2024-08-26,31
9,17,20240826,2024-08-26,45
9,18,20240826,2024-08-26,66
9,23,20240826,2024-08-26,47
10,4,20240826,2024-08-26,77
10,7,20240826,2024-08-26,50
10,8,20240826,2024-08-26,43
10,10,20240826,2024-08-26,95
10,12,20240826,2024-08-26,61
10,13,20240826,2024-08-26,71
10,15,20240826,2024-08-26,73
10,17,20240826,2024-08-26,56
10,18,20240826,2024-08-26,48
10,23,20240826,2024-08-26,83
11,4,20240826,2024-08-26,31
11,7,20240826,2024-08-26,47
11,8,20240826,2024-08-26,57
11,10,20240826,2024-08-26,32
11,12,20240826,2024-08-26,44
11,13,20240826,2024-08-26,57
11,15,20240826,2024-08-26,46
11,17,20240826,2024-08-26,48
11,18,20240826,2024-08-26,26
11,23,20240826,2024-08-26,36
12,4,20240826,2024-08-26,85
12,7,20240826,2024-08-26,93
12,8,20240826,2024-08-26,94
12,10,20240826,2024-08-26,116
12,12,20240826,2024-08-26,64
12,13,20240826,2024-08-26,71
12,15,20240826,2024-08-26,97
12,17,20240826,2024-08-26,85
12,18,20240826,2024-08-26,102
12,23,20240826,2024-08-26,64
1,4,20240902,2024-09-02,115
1,7,20240902,2024-09-02,137
1,8,20240902,2024-09-02,126
1,10,20240902,2024-09-02,102
1,12,20240902,2024-09-02,109
1,13,20240902,2024-09-02,129
1,15,20240902,2024-09-02,73
1,17,20240902,2024-09-02,73
1,18,20240902,2024-09-02,130
1,23,20240902,2024-09-02,128
2,4,20240902,2024-09-02,61
2,7,20240902,2024-09-02,54
2,8,20240902,2024-09-02,70
2,10,20240902,2024-09-02,42
2,12,20240902,2024-09-02,62
2,13,20240902,2024-09-02,74
2,15,20240902,2024-09-02,37
2,17,20240902,2024-09-02,36
2,18,20240902,2024-09-02,63
2,23,20240902,2024-09-02,45
3,4,20240902,2024-09-02,47
3,7,20240902,2024-09-02,85
3,8,20240902,2024-09-02,95
3,10,20240902,2024-09-02,81
3,12,20240902,2024-09-02,101
3,13,20240902,2024-09-02,63
3,15,20240902,2024-09-02,81
3,17,20240902,2024-09-02,87
3,18,20240902,2024-09-02,70
3,23,20240902,2024-09-02,54
4,4,20240902,2024-09-02,108
4,7,20240902,2024-09-02,107
4,8,20240902,2024-09-02,67
4,10,20240902,2024-09-02,73
4,12,20240902,2024-09-02,59
4,13,20240902,2024-09-02,85
4,15,20240902,2024-09-02,113
4,17,20240902,2024-09-02,110
4,18,20240902,2024-09-02,87
4,23,20240902,2024-09-02,83
5,4,20240902,2024-09-02,43
5,7,20240902,2024-09-02,63
5,8,20240902,2024-09-02,39
5,10,20240902,2024-09-02,62
5,12,20240902,2024-09-02,49
5,13,20240902,2024-09-02,49
5,15,20240902,2024-09-02,36
5,17,20240902,2024-09-02,61
5,18,20240902,2024-09-02,65
5,23,20240902,2024-09-02,48
6,4,20240902,2024-09-02,62
6,7,20240902,2024-09-02,85
6,8,20240902,2024-09-02,75
6,10,20240902,2024-09-02,47
6,12,20240902,2024-09-02,73
6,13,20240902,2024-09-02,73
6,15,20240902,2024-09-02,74
6,17,20240902,2024-09-02,53
6,18,20240902,2024-09-02,44
6,23,20240902,2024-09-02,65
7,4,20240902,2024-09-02,69
7,7,20240902,2024-09-02,82
7,8,20240902,2024-09-02,70
7,10,20240902,2024-09-02,100
7,12,20240902,2024-09-02,120
7,13,20240902,2024-09-02,92
7,15,20240902,2024-09-02,137
7,17,20240902,2024-09-02,119
7,18,20240902,2024-09-02,132
7,23,20240902,2024-09-02,115
8,4,20240902,2024-09-02,87
8,7,20240902,2024-09-02,54
8,8,20240902,2024-09-02,101
8,10,20240902,2024-09-02,105
8,12,20240902,2024-09-02,90
8,13,20240902,2024-09-02,85
8,15,20240902,2024-09-02,114
8,17,20240902,2024-09-02,74
8,18,20240902,2024-09-02,80
8,23,20240902,2024-09-02,89
9,4,20240902,2024-09-02,37
9,7,20240902,2024-09-02,32
9,8,20240902,2024-09-02,47
9,10,20240902,2024-09-02,61
9,12,20240902,2024-09-02,60
9,13,20240902,2024-09-02,71
9,15,20240902,2024-09-02,35
9,17,20240902,2024-09-02,63
9,18,20240902,2024-09-02,48
9,23,20240902,2024-09-02,34
10,4,20240902,2024-09-02,104
10,7,20240902,2024-09-02,47
10,8,20240902,2024-09-02,51
10,10,20240902,2024-09-02,104
10,12,20240902,2024-09-02,106
10,13,20240902,2024-09-02,89
10,15,20240902,2024-09-02,80
10,17,20240902,2024-09-02,53
10,18,20240902,2024-09-02,54
10,23,20240902,2024-09-02,77
11,4,20240902,2024-09-02,29
11,7,20240902,2024-09-02,53
11,8,20240902,2024-09-02,61
11,10,20240902,2024-09-02,29
11,12,20240902,2024-09-02,36
11,13,20240902,2024-09-02,40
11,15,20240902,2024-09-02,42
11,17,20240902,2024-09-02,55
11,18,20240902,2024-09-02,40
11,23,20240902,2024-09-02,44
12,4,20240902,2024-09-02,137
12,7,20240902,2024-09-02,128
12,8,20240902,2024-09-02,131
12,10,20240902,2024-09-02,123
12,12,20240902,2024-09-02,118
12,13,20240902,2024-09-02,82
12,15,20240902,2024-09-02,99
12,17,20240902,2024-09-02,101
12,18,20240902,2024-09-02,62
12,23,20240902,2024-09-02,68
1,4,20240909,2024-09-09,147
1,7,20240909,2024-09-09,118
1,8,20240909,2024-09-09,89
1,10,20240909,2024-09-09,126
1,12,20240909,2024-09-09,119
1,13,20240909,2024-09-09,71
1,15,20240909,2024-09-09,134
1,17,20240909,2024-09-09,109
1,18,20240909,2024-09-09,133
1,23,20240909,2024-09-09,110
2,4,20240909,2024-09-09,62
2,7,20240909,2024-09-09,72
2,8,20240909,2024-09-09,46
2,10,20240909,2024-09-09,53
2,12,20240909,2024-09-09,64
2,13,20240909,2024-09-09,41
2,15,20240909,2024-09-09,66
2,17,20240909,2024-09-09,47
2,18,20240909,2024-09-09,48
2,23,20240909,2024-09-09,78
3,4,20240909,2024-09-09,95
3,7,20240909,2024-09-09,47
3,8,20240909,2024-09-09,60
3,10,20240909,2024-09-09,61
3,12,20240909,2024-09-09,47
3,13,20240909,2024-09-09,51
3,15,20240909,2024-09-09,52
3,17,20240909,2024-09-09,97
3,18,20240909,2024-09-09,61
3,23,20240909,2024-09-09,82
4,4,20240909,2024-09-09,124
4,7,20240909,2024-09-09,86
4,8,20240909,2024-09-09,125
4,10,20240909,2024-09-09,118
4,12,20240909,2024-09-09,112
4,13,20240909,2024-09-09,119
4,15,20240909,2024-09-09,118
4,17,20240909,2024-09-09,121
4,18,20240909,2024-09-09,121
4,23,20240909,2024-09-09,91
5,4,20240909,2024-09-09,72
5,7,20240909,2024-09-09,63
5,8,20240909,2024-09-09,48
5,10,20240909,2024-09-09,61
5,12,20240909,2024-09-09,72
5,13,20240909,2024-09-09,44
5,15,20240909,2024-09-09,49
5,17,20240909,2024-09-09,52
5,18,20240909,2024-09-09,64
5,23,20240909,2024-09-09,49
6,4,20240909,2024-09-09,59
6,7,20240909,2024-09-09,55
6,8,20240909,2024-09-09,76
6,10,20240909,2024-09-09,43
6,12,20240909,2024-09-09,43
6,13,20240909,2024-09-09,71
6,15,20240909,2024-09-09,78
6,17,20240909,2024-09-09,77
6,18,20240909,2024-09-09,91
6,23,20240909,2024-09-09,86
7,4,20240909,2024-09-09,131
7,7,20240909,2024-09-09,75
7,8,20240909,2024-09-09,72
7,10,20240909,2024-09-09,96
7,12,20240909,2024-09-09,82
7,13,20240909,2024-09-09,75
7,15,20240909,2024-09-09,157
7,17,20240909,2024-09-09,84
7,18,20240909,2024-09-09,112
7,23,20240909,2024-09-09,138
8,4,20240909,2024-09-09,105
8,7,20240909,2024-09-09,54
8,8,20240909,2024-09-09,70
8,10,20240909,2024-09-09,106
8,12,20240909,2024-09-09,90
8,13,20240909,2024-09-09,109
8,15,20240909,2024-09-09,106
8,17,20240909,2024-09-09,73
8,18,20240909,2024-09-09,117
8,23,20240909,2024-09-09,81
9,4,20240909,2024-09-09,64
9,7,20240909,2024-09-09,67
9,8,20240909,2024-09-09,32
9,10,20240909,2024-09-09,49
9,12,20240909,2024-09-09,45
9,13,20240909,2024-09-09,61
9,15,20240909,2024-09-09,35
9,17,20240909,2024-09-09,33
9,18,20240909,2024-09-09,59
9,23,20240909,2024-09-09,47
10,4,20240909,2024-09-09,98
10,7,20240909,2024-09-09,83
10,8,20240909,2024-09-09,100
10,10,20240909,2024-09-09,66
10,12,20240909,2024-09-09,102
10,13,20240909,2024-09-09,103
10,15,20240909,2024-09-09,105
10,17,20240909,2024-09-09,90
10,18,20240909,2024-09-09,105
10,23,20240909,2024-09-09,102
11,4,20240909,2024-09-09,63
11,7,20240909,2024-09-09,48
11,8,20240909,2024-09-09,50
11,10,20240909,2024-09-09,46
11,12,20240909,2024-09-09,58
11,13,20240909,2024-09-09,59
11,15,20240909,2024-09-09,28
11,17,20240909,2024-09-09,53
11,18,20240909,2024-09-09,49
11,23,20240909,2024-09-09,51
12,4,20240909,2024-09-09,87
12,7,20240909,2024-09-09,91
12,8,20240909,2024-09-09,96
12,10,20240909,2024-09-09,66
12,12,20240909,2024-09-09,75
12,13,20240909,2024-09-09,111
12,15,20240909,2024-09-09,94
12,17,20240909,2024-09-09,59
12,18,20240909,2024-09-09,89
12,23,20240909,2024-09-09,111
1,4,20240916,2024-09-16,131
1,7,20240916,2024-09-16,142
1,8,20240916,2024-09-16,130
1,10,20240916,2024-09-16,127
1,12,20240916,2024-09-16,104
1,13,20240916,2024-09-16,68
1,15,20240916,2024-09-16,75
1,17,20240916,2024-09-16,136
1,18,20240916,2024-09-16,79
1,23,20240916,2024-09-16,128
2,4,20240916,2024-09-16,47
2,7,20240916,2024-09-16,67
2,8,20240916,2024-09-16,71
2,10,20240916,2024-09-16,57
2,12,20240916,2024-09-16,42
2,13,20240916,2024-09-16,66
2,15,20240916,2024-09-16,56
2,17,20240916,2024-09-16,39
2,18,20240916,2024-09-16,46
