time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,aasqa,region
2023-07-25,22.8,16.8,19.6,0.6,27.9,76,Occitanie
2023-07-26,25.4,14.7,20.0,0.1,18.0,76,Occitanie
2023-07-27,31.6,15.4,23.0,6.1,28.9,76,Occitanie
2023-07-28,28.7,16.8,23.1,0.1,13.3,76,Occitanie
2023-07-29,32.0,18.8,24.5,1.4,18.1,76,Occitanie
2023-07-30,26.5,19.0,22.2,0.3,18.3,76,Occitanie
2023-07-31,27.4,15.3,21.7,0.0,15.7,76,Occitanie
2023-08-01,27.2,16.7,21.9,2.1,28.5,76,Occitanie
2023-08-02,30.2,16.9,22.8,0.2,26.0,76,Occitanie
2023-08-03,24.3,16.6,20.4,0.3,30.2,76,Occitanie
2023-08-04,23.0,14.8,18.6,1.1,28.6,76,Occitanie
2023-08-05,24.5,13.1,18.6,0.3,26.6,76,Occitanie
2023-08-06,22.9,15.1,18.8,0.8,22.4,76,Occitanie
2023-08-07,24.6,12.8,18.6,0.0,13.5,76,Occitanie
2023-08-08,29.0,11.6,20.8,0.0,9.6,76,Occitanie
2023-08-09,32.4,12.9,23.2,0.0,9.2,76,Occitanie
2023-08-10,29.9,19.5,24.7,0.0,21.6,76,Occitanie
2023-08-11,32.3,16.4,24.3,0.0,9.2,76,Occitanie
2023-08-12,32.3,18.2,25.7,0.0,14.3,76,Occitanie
2023-08-13,32.8,21.1,26.7,0.0,13.5,76,Occitanie
2023-08-14,32.2,22.5,26.5,4.7,20.4,76,Occitanie
2023-08-15,31.7,20.3,25.0,1.9,17.8,76,Occitanie
2023-08-16,31.6,20.9,26.2,0.0,12.4,76,Occitanie
2023-08-17,33.4,20.6,26.4,0.0,17.1,76,Occitanie
2023-08-18,35.0,21.3,27.4,0.0,22.7,76,Occitanie
2023-08-19,34.0,22.1,27.5,0.0,19.1,76,Occitanie
2023-08-20,36.8,21.2,29.2,0.0,12.4,76,Occitanie
2023-08-21,36.9,22.3,29.4,0.0,12.6,76,Occitanie
2023-08-22,38.0,23.4,30.4,0.0,13.0,76,Occitanie
2023-08-23,40.8,23.8,32.5,0.0,10.9,76,Occitanie
2023-08-24,40.5,27.5,33.1,0.0,22.1,76,Occitanie
2023-08-25,28.8,22.5,25.3,0.0,17.0,76,Occitanie
2023-08-26,23.9,17.7,20.6,22.8,15.6,76,Occitanie
2023-08-27,21.5,15.4,18.2,4.0,24.0,76,Occitanie
2023-08-28,23.6,14.8,18.8,0.3,31.5,76,Occitanie
2023-08-29,22.5,13.9,18.1,0.9,24.5,76,Occitanie
2023-08-30,22.7,11.9,17.6,2.0,20.6,76,Occitanie
2023-08-31,27.0,13.6,19.7,0.1,14.4,76,Occitanie
2023-09-01,31.6,13.7,22.3,0.0,20.4,76,Occitanie
2023-09-02,26.9,19.8,22.9,2.0,23.5,76,Occitanie
2023-09-03,30.6,15.6,23.1,0.0,29.5,76,Occitanie
2023-09-04,33.0,23.5,27.5,0.0,39.0,76,Occitanie
2023-09-05,32.7,22.2,26.5,0.0,30.3,76,Occitanie
2023-09-06,31.5,19.8,25.2,0.0,23.4,76,Occitanie
2023-09-07,32.5,18.0,24.7,0.0,22.9,76,Occitanie
2023-09-08,32.3,15.9,24.2,0.0,22.1,76,Occitanie
2023-09-09,33.0,17.9,25.0,0.0,23.5,76,Occitanie
2023-09-10,32.8,17.9,24.9,0.0,17.4,76,Occitanie
2023-09-11,30.8,20.0,24.3,2.2,19.5,76,Occitanie
2023-09-12,23.3,18.5,20.5,8.5,16.1,76,Occitanie
2023-09-13,24.8,17.2,20.4,1.2,15.5,76,Occitanie
2023-09-14,26.9,14.9,20.7,0.0,8.4,76,Occitanie
2023-09-15,29.4,15.6,21.8,4.6,26.6,76,Occitanie
2023-09-16,29.8,17.0,22.6,6.5,22.9,76,Occitanie
2023-09-17,28.8,21.4,24.2,0.0,33.2,76,Occitanie
2023-09-18,25.6,17.1,21.1,13.7,23.5,76,Occitanie
2023-09-19,24.9,14.9,19.4,0.0,10.7,76,Occitanie
2023-09-20,26.8,14.9,20.1,0.0,16.6,76,Occitanie
2023-09-21,24.8,16.2,18.7,6.6,25.2,76,Occitanie
2023-09-22,19.9,12.6,16.0,2.0,29.5,76,Occitanie
2023-09-23,21.1,11.7,15.7,0.2,18.1,76,Occitanie
2023-09-24,24.5,9.1,16.3,0.0,10.7,76,Occitanie
2023-09-25,26.9,10.2,17.9,0.0,11.5,76,Occitanie
2023-09-26,28.1,15.3,21.1,0.0,16.6,76,Occitanie
2023-09-27,30.5,13.4,21.7,0.0,17.2,76,Occitanie
2023-09-28,31.3,15.1,22.3,0.0,11.8,76,Occitanie
2023-09-29,28.6,15.3,21.9,0.0,13.5,76,Occitanie
2023-09-30,29.0,15.4,22.0,0.0,10.8,76,Occitanie
2023-10-01,32.5,15.1,23.2,0.0,21.5,76,Occitanie
2023-10-02,29.0,18.2,22.3,0.0,26.2,76,Occitanie
2023-10-03,24.3,19.4,21.1,0.5,21.1,76,Occitanie
2023-10-04,24.5,16.6,20.2,0.0,11.8,76,Occitanie
2023-10-05,26.5,11.7,18.6,0.0,9.4,76,Occitanie
2023-10-06,27.5,10.4,18.7,0.0,10.5,76,Occitanie
2023-10-07,27.9,9.6,18.5,0.0,11.0,76,Occitanie
2023-10-08,30.5,10.6,20.0,0.0,15.1,76,Occitanie
2023-10-09,30.2,12.8,20.6,0.0,11.5,76,Occitanie
2023-10-10,29.1,11.9,20.4,0.0,10.9,76,Occitanie
2023-10-11,29.8,12.6,20.3,0.0,16.7,76,Occitanie
2023-10-12,29.3,17.0,21.7,0.0,17.4,76,Occitanie
2023-10-13,28.4,17.0,21.6,0.0,24.7,76,Occitanie
2023-10-14,22.2,16.5,19.2,2.4,18.7,76,Occitanie
2023-10-15,18.2,11.9,15.2,0.0,16.6,76,Occitanie
2023-10-16,23.1,11.9,16.2,0.0,17.6,76,Occitanie
2023-10-17,24.0,15.1,19.4,0.0,33.2,76,Occitanie
2023-10-18,26.5,17.4,20.8,1.5,28.9,76,Occitanie
2023-10-19,25.0,16.5,19.2,6.5,19.1,76,Occitanie
2023-10-20,21.0,12.5,16.1,1.3,36.4,76,Occitanie
2023-10-21,18.9,10.4,14.1,0.0,25.2,76,Occitanie
2023-10-22,19.4,6.8,12.8,0.0,21.1,76,Occitanie
2023-10-23,19.5,13.9,17.0,2.0,44.7,76,Occitanie
2023-10-24,18.5,12.4,14.6,6.9,15.3,76,Occitanie
2023-10-25,19.1,12.1,15.3,1.9,22.1,76,Occitanie
2023-10-26,16.6,13.7,15.2,24.3,21.4,76,Occitanie
2023-10-27,17.7,10.4,13.3,2.3,22.1,76,Occitanie
2023-10-28,20.2,10.0,14.4,0.0,27.5,76,Occitanie
2023-10-29,21.5,13.1,16.3,0.0,25.5,76,Occitanie
2023-10-30,16.1,10.1,13.6,6.8,20.7,76,Occitanie
2023-10-31,18.4,9.1,12.7,0.0,18.2,76,Occitanie
2023-11-01,16.3,7.7,11.8,0.1,19.4,76,Occitanie
2023-11-02,14.4,8.2,11.9,19.7,32.3,76,Occitanie
2023-11-03,10.6,6.3,8.8,6.9,39.3,76,Occitanie
2023-11-04,14.0,8.1,10.6,13.7,29.8,76,Occitanie
2023-11-05,15.9,7.6,12.5,0.0,32.0,76,Occitanie
2023-11-06,14.7,6.4,9.7,1.0,17.3,76,Occitanie
2023-11-07,13.9,5.0,8.8,0.0,9.6,76,Occitanie
2023-11-08,15.6,5.7,10.1,0.0,17.6,76,Occitanie
2023-11-09,14.4,9.6,11.5,10.7,24.9,76,Occitanie
2023-11-10,13.1,9.4,11.1,16.0,24.1,76,Occitanie
2023-11-11,13.1,9.1,10.9,5.0,14.1,76,Occitanie
2023-11-12,17.5,11.6,14.8,6.5,26.3,76,Occitanie
2023-11-13,21.9,8.8,14.2,0.0,13.9,76,Occitanie
2023-11-14,22.2,11.5,16.3,0.0,23.2,76,Occitanie
2023-11-15,16.0,9.1,13.4,0.1,18.8,76,Occitanie
2023-11-16,17.3,8.9,12.5,2.3,28.6,76,Occitanie
2023-11-17,14.6,9.4,12.0,1.1,20.2,76,Occitanie
2023-11-18,17.4,5.7,10.1,0.0,8.6,76,Occitanie
2023-11-19,17.0,5.9,11.0,0.0,8.4,76,Occitanie
2023-11-20,14.7,7.3,10.9,1.8,20.2,76,Occitanie
2023-11-21,12.1,8.8,10.0,8.6,23.7,76,Occitanie
2023-11-22,12.1,6.2,9.2,0.4,26.4,76,Occitanie
2023-11-23,8.7,1.6,5.1,0.0,17.0,76,Occitanie
2023-11-24,9.9,4.0,7.4,0.7,22.3,76,Occitanie
2023-11-25,9.0,0.7,6.2,0.5,23.4,76,Occitanie
2023-11-26,8.1,-2.0,2.4,0.0,6.7,76,Occitanie
2023-11-27,11.1,0.8,6.0,5.9,25.6,76,Occitanie
2023-11-28,11.3,4.8,9.2,5.2,28.2,76,Occitanie
2023-11-29,11.3,1.0,6.2,0.8,25.7,76,Occitanie
2023-11-30,11.8,7.1,9.3,5.5,27.5,76,Occitanie
2023-12-01,9.8,7.2,8.2,20.1,18.3,76,Occitanie
2023-12-02,7.2,-0.1,4.7,2.5,20.4,76,Occitanie
2023-12-03,8.6,-2.5,2.5,0.0,28.6,76,Occitanie
2023-12-04,13.0,5.8,8.7,2.7,28.6,76,Occitanie
2023-12-05,10.9,5.3,7.6,1.7,25.6,76,Occitanie
2023-12-06,7.8,1.5,5.0,0.0,8.2,76,Occitanie
2023-12-07,12.1,0.1,5.6,0.3,28.6,76,Occitanie
2023-12-08,12.1,6.7,9.0,16.1,23.9,76,Occitanie
2023-12-09,15.0,5.6,9.6,6.9,29.1,76,Occitanie
2023-12-10,14.1,6.8,11.2,1.0,19.5,76,Occitanie
2023-12-11,16.8,8.8,12.0,0.0,9.5,76,Occitanie
2023-12-12,14.6,7.7,10.6,1.7,12.4,76,Occitanie
2023-12-13,11.4,7.4,9.9,14.7,36.6,76,Occitanie
2023-12-14,8.2,6.2,7.2,8.1,28.3,76,Occitanie
2023-12-15,9.9,7.2,8.5,0.4,15.1,76,Occitanie
2023-12-16,8.4,1.5,5.2,0.0,10.8,76,Occitanie
2023-12-17,8.5,-0.6,2.4,0.0,7.3,76,Occitanie
2023-12-18,9.6,-0.6,3.2,0.0,9.2,76,Occitanie
2023-12-19,7.0,0.6,4.1,0.1,12.3,76,Occitanie
2023-12-20,9.0,5.8,7.5,6.8,26.5,76,Occitanie
2023-12-21,11.4,6.6,9.5,2.1,28.8,76,Occitanie
2023-12-22,11.5,9.3,10.8,3.8,30.0,76,Occitanie
2023-12-23,12.1,8.0,9.6,0.3,20.1,76,Occitanie
2023-12-24,11.1,7.7,9.2,0.0,9.1,76,Occitanie
2023-12-25,8.1,2.2,5.4,0.0,5.4,76,Occitanie
2023-12-26,6.7,0.8,2.9,0.0,9.7,76,Occitanie
2023-12-27,12.4,0.9,6.0,0.0,21.7,76,Occitanie
2023-12-28,11.7,5.2,8.9,0.0,20.4,76,Occitanie
2023-12-29,12.5,6.9,9.3,3.2,13.0,76,Occitanie
2023-12-30,13.5,4.6,8.2,0.0,15.8,76,Occitanie
2023-12-31,10.3,6.2,8.6,0.9,23.4,76,Occitanie
2024-01-01,11.6,4.7,7.6,0.5,15.7,76,Occitanie
2024-01-02,11.9,4.6,8.2,0.4,21.4,76,Occitanie
2024-01-03,13.2,6.9,9.7,2.4,16.1,76,Occitanie
2024-01-04,14.2,4.2,9.1,0.0,14.0,76,Occitanie
2024-01-05,8.6,5.8,7.5,13.0,16.3,76,Occitanie
2024-01-06,7.4,4.2,5.4,15.5,25.7,76,Occitanie
2024-01-07,4.3,3.0,3.7,1.3,28.7,76,Occitanie
2024-01-08,4.7,1.1,3.0,1.2,20.5,76,Occitanie
2024-01-09,3.9,-2.8,-0.4,0.0,8.8,76,Occitanie
2024-01-10,4.5,-3.8,0.3,0.7,8.3,76,Occitanie
2024-01-11,4.1,0.8,2.4,1.3,10.1,76,Occitanie
2024-01-12,4.2,-0.4,1.7,0.0,6.8,76,Occitanie
2024-01-13,8.4,-1.6,2.1,0.0,10.7,76,Occitanie
2024-01-14,13.5,1.5,6.5,1.0,9.7,76,Occitanie
2024-01-15,12.6,4.9,8.7,5.8,10.8,76,Occitanie
2024-01-16,14.9,10.2,12.1,2.1,21.1,76,Occitanie
2024-01-17,12.1,8.4,10.7,5.0,26.2,76,Occitanie
2024-01-18,17.1,5.2,10.7,6.4,27.7,76,Occitanie
2024-01-19,4.3,-1.9,1.6,0.0,23.8,76,Occitanie
2024-01-20,4.8,-5.6,-1.3,0.0,11.6,76,Occitanie
2024-01-21,12.2,-0.2,5.4,0.0,18.5,76,Occitanie
2024-01-22,13.4,4.9,8.8,1.0,20.3,76,Occitanie
2024-01-23,13.2,6.6,9.9,0.0,12.8,76,Occitanie
2024-01-24,15.6,4.7,8.7,0.0,8.7,76,Occitanie
2024-01-25,15.0,6.2,8.9,0.0,12.6,76,Occitanie
2024-01-26,12.2,5.1,8.4,0.0,9.8,76,Occitanie
2024-01-27,12.9,5.1,7.9,0.0,12.8,76,Occitanie
2024-01-28,13.4,7.8,10.2,0.0,30.8,76,Occitanie
2024-01-29,15.2,10.2,11.8,0.0,27.7,76,Occitanie
2024-01-30,15.9,9.1,11.4,0.0,18.3,76,Occitanie
2024-01-31,13.9,8.1,9.7,0.0,10.5,76,Occitanie
2024-02-01,10.7,4.7,7.9,0.2,17.2,76,Occitanie
2024-02-02,12.4,5.7,9.4,0.0,12.9,76,Occitanie
2024-02-03,10.1,4.4,6.4,0.0,8.9,76,Occitanie
2024-02-04,8.6,2.5,4.8,0.0,9.3,76,Occitanie
2024-02-05,7.9,2.0,4.4,0.0,7.9,76,Occitanie
2024-02-06,8.6,4.1,6.2,0.0,8.9,76,Occitanie
2024-02-07,14.2,1.4,7.5,0.2,10.4,76,Occitanie
2024-02-08,18.7,8.2,12.6,0.2,21.1,76,Occitanie
2024-02-09,15.8,10.8,12.3,0.8,22.8,76,Occitanie
2024-02-10,10.6,6.5,8.8,17.0,42.3,76,Occitanie
2024-02-11,10.9,4.7,8.0,3.0,32.1,76,Occitanie
2024-02-12,12.2,3.7,7.8,6.0,41.2,76,Occitanie
2024-02-13,14.9,3.8,8.1,0.2,14.2,76,Occitanie
2024-02-14,18.9,3.4,10.3,0.0,19.6,76,Occitanie
2024-02-15,16.1,10.6,12.7,0.2,26.5,76,Occitanie
2024-02-16,12.4,10.2,11.3,18.3,24.5,76,Occitanie
2024-02-17,13.2,6.1,9.6,0.5,17.8,76,Occitanie
2024-02-18,13.2,2.3,7.9,0.2,10.2,76,Occitanie
2024-02-19,13.4,7.6,10.5,0.2,18.5,76,Occitanie
2024-02-20,12.2,6.7,9.3,0.2,14.8,76,Occitanie
2024-02-21,16.4,2.3,9.2,0.0,10.4,76,Occitanie
2024-02-22,15.9,8.1,11.7,3.2,35.1,76,Occitanie
2024-02-23,9.7,5.1,7.0,1.8,34.6,76,Occitanie
2024-02-24,9.7,3.0,6.1,1.6,27.3,76,Occitanie
2024-02-25,8.4,4.0,6.5,18.9,27.0,76,Occitanie
2024-02-26,13.4,6.0,9.3,11.4,32.4,76,Occitanie
2024-02-27,9.4,5.9,7.2,2.4,28.3,76,Occitanie
2024-02-28,10.8,4.8,7.3,0.4,24.1,76,Occitanie
2024-02-29,13.4,2.1,7.6,4.9,24.1,76,Occitanie
2024-03-01,13.8,5.2,8.9,3.4,24.4,76,Occitanie
2024-03-02,16.2,5.7,9.8,1.8,23.7,76,Occitanie
2024-03-03,8.6,3.8,6.0,14.0,28.6,76,Occitanie
2024-03-04,11.9,1.0,6.5,2.5,18.4,76,Occitanie
2024-03-05,10.6,6.6,8.1,8.1,24.8,76,Occitanie
2024-03-06,12.4,5.3,8.3,1.4,10.9,76,Occitanie
2024-03-07,13.9,4.0,8.7,0.0,27.6,76,Occitanie
2024-03-08,13.0,6.5,10.2,3.8,37.7,76,Occitanie
2024-03-09,13.6,7.0,10.1,4.6,23.0,76,Occitanie
2024-03-10,14.8,3.6,8.7,2.0,28.1,76,Occitanie
2024-03-11,11.1,6.8,8.6,13.1,31.2,76,Occitanie
2024-03-12,13.9,6.8,9.7,2.8,16.7,76,Occitanie
2024-03-13,17.2,2.5,9.5,0.0,9.0,76,Occitanie
2024-03-14,19.0,8.5,12.9,0.0,21.3,76,Occitanie
2024-03-15,19.1,8.6,13.0,1.0,18.1,76,Occitanie
2024-03-16,18.1,7.6,12.4,0.0,9.5,76,Occitanie
2024-03-17,21.8,9.9,15.2,0.0,14.8,76,Occitanie
2024-03-18,18.2,10.6,14.2,0.6,14.0,76,Occitanie
2024-03-19,20.5,7.6,13.5,0.0,10.3,76,Occitanie
2024-03-20,19.1,12.2,14.7,0.0,27.4,76,Occitanie
2024-03-21,20.4,11.1,14.6,0.0,22.5,76,Occitanie
2024-03-22,23.2,8.9,15.6,0.0,10.0,76,Occitanie
2024-03-23,14.6,9.4,12.1,6.1,24.1,76,Occitanie
2024-03-24,13.4,6.3,9.8,0.4,22.8,76,Occitanie
2024-03-25,14.4,5.3,9.6,0.8,29.5,76,Occitanie
2024-03-26,11.1,6.4,8.6,10.6,28.0,76,Occitanie
2024-03-27,14.4,2.6,8.5,0.0,32.6,76,Occitanie
2024-03-28,16.7,6.0,11.5,3.9,33.1,76,Occitanie
2024-03-29,21.1,8.4,14.0,6.1,28.8,76,Occitanie
2024-03-30,16.6,6.3,11.1,2.1,18.8,76,Occitanie
2024-03-31,17.0,8.1,12.1,3.3,22.9,76,Occitanie
2024-04-01,15.9,4.0,9.9,0.3,19.6,76,Occitanie
2024-04-02,18.6,5.2,11.5,3.5,21.2,76,Occitanie
2024-04-03,18.5,7.9,13.4,0.5,15.6,76,Occitanie
2024-04-04,22.2,10.2,15.7,0.0,21.7,76,Occitanie
2024-04-05,22.0,12.6,16.3,0.0,25.7,76,Occitanie
2024-04-06,20.8,12.4,15.7,0.0,43.6,76,Occitanie
2024-04-07,20.5,13.8,16.3,0.0,32.9,76,Occitanie
2024-04-08,21.8,12.1,15.9,1.0,28.0,76,Occitanie
2024-04-09,13.0,8.1,10.1,10.5,29.5,76,Occitanie
2024-04-10,13.8,7.3,10.3,3.3,23.7,76,Occitanie
2024-04-11,17.7,5.8,11.7,0.0,14.8,76,Occitanie
2024-04-12,22.9,6.7,15.0,0.0,8.6,76,Occitanie
2024-04-13,26.3,8.4,17.4,0.0,8.3,76,Occitanie
2024-04-14,26.8,10.4,18.3,0.0,7.7,76,Occitanie
2024-04-15,16.0,12.0,14.3,3.0,26.1,76,Occitanie
2024-04-16,12.6,10.1,11.2,1.7,28.1,76,Occitanie
2024-04-17,13.5,8.1,10.6,2.5,23.8,76,Occitanie
2024-04-18,12.5,6.1,9.5,1.9,26.1,76,Occitanie
2024-04-19,16.9,1.5,9.2,0.0,10.4,76,Occitanie
2024-04-20,16.5,4.5,10.4,0.0,18.1,76,Occitanie
2024-04-21,14.9,1.7,8.6,0.0,21.9,76,Occitanie
2024-04-22,11.5,2.5,7.7,0.1,25.1,76,Occitanie
2024-04-23,11.8,2.0,7.4,0.0,23.5,76,Occitanie
2024-04-24,11.3,3.8,7.8,4.1,27.2,76,Occitanie
2024-04-25,15.4,7.2,10.6,5.7,21.1,76,Occitanie
2024-04-26,17.8,6.9,12.3,1.6,27.0,76,Occitanie
2024-04-27,17.1,11.1,14.2,3.8,45.2,76,Occitanie
2024-04-28,16.1,9.6,12.7,1.5,16.9,76,Occitanie
2024-04-29,12.7,10.1,11.5,21.2,11.2,76,Occitanie
2024-04-30,16.5,10.4,13.1,1.5,15.0,76,Occitanie
2024-05-01,12.2,7.9,10.4,7.2,23.6,76,Occitanie
2024-05-02,14.8,7.8,10.5,4.6,28.8,76,Occitanie
2024-05-03,17.8,3.5,11.4,0.1,18.4,76,Occitanie
2024-05-04,20.0,9.9,14.7,0.5,21.4,76,Occitanie
2024-05-05,21.1,12.1,16.3,4.6,23.7,76,Occitanie
2024-05-06,15.8,11.8,13.4,11.5,18.6,76,Occitanie
2024-05-07,14.1,9.8,11.9,21.7,24.9,76,Occitanie
2024-05-08,19.3,10.1,14.2,0.6,18.7,76,Occitanie
2024-05-09,22.2,7.9,15.4,0.0,9.2,76,Occitanie
2024-05-10,25.4,8.9,17.2,0.0,15.9,76,Occitanie
2024-05-11,25.4,10.0,17.8,0.0,20.2,76,Occitanie
2024-05-12,20.4,13.3,16.9,1.2,14.7,76,Occitanie
2024-05-13,24.6,10.7,17.6,0.0,23.3,76,Occitanie
2024-05-14,16.5,11.0,13.4,11.7,23.1,76,Occitanie
2024-05-15,16.5,10.4,12.7,3.5,20.2,76,Occitanie
2024-05-16,18.0,7.7,12.6,3.8,15.3,76,Occitanie
2024-05-17,19.6,9.1,14.0,6.9,9.0,76,Occitanie
2024-05-18,19.4,11.5,15.0,3.2,12.1,76,Occitanie
2024-05-19,20.3,10.2,14.7,3.8,15.3,76,Occitanie
2024-05-20,18.8,11.5,14.7,3.7,21.9,76,Occitanie
2024-05-21,18.8,9.5,14.2,0.5,26.9,76,Occitanie
2024-05-22,19.1,9.6,14.5,2.5,14.0,76,Occitanie
2024-05-23,18.5,11.4,14.7,4.9,18.1,76,Occitanie
2024-05-24,19.7,12.1,15.6,0.0,10.2,76,Occitanie
2024-05-25,23.7,9.4,16.8,0.0,12.6,76,Occitanie
2024-05-26,20.4,13.1,16.7,1.3,13.1,76,Occitanie
2024-05-27,17.1,13.8,15.4,5.3,13.8,76,Occitanie
2024-05-28,21.5,8.8,15.5,0.0,12.1,76,Occitanie
2024-05-29,22.9,12.3,17.6,0.0,15.5,76,Occitanie
2024-05-30,20.2,15.1,17.0,3.0,28.6,76,Occitanie
2024-05-31,19.5,10.8,15.3,0.7,18.1,76,Occitanie
2024-06-01,19.5,12.0,15.5,3.8,18.3,76,Occitanie
2024-06-02,19.5,11.8,15.8,0.0,16.3,76,Occitanie
2024-06-03,21.2,11.4,16.7,0.1,13.8,76,Occitanie
2024-06-04,24.1,11.1,18.4,0.0,11.1,76,Occitanie
2024-06-05,28.0,12.8,20.7,0.0,7.9,76,Occitanie
2024-06-06,29.1,17.1,23.1,0.0,10.6,76,Occitanie
2024-06-07,27.6,18.0,22.9,1.0,11.7,76,Occitanie
2024-06-08,27.8,18.8,23.1,0.0,19.9,76,Occitanie
2024-06-09,21.4,17.1,18.9,1.4,27.3,76,Occitanie
2024-06-10,22.2,12.9,18.0,0.2,23.5,76,Occitanie
2024-06-11,19.9,13.4,16.6,1.1,17.9,76,Occitanie
2024-06-12,20.4,13.9,16.7,0.0,16.8,76,Occitanie
2024-06-13,23.5,10.4,17.1,0.0,17.1,76,Occitanie
2024-06-14,27.5,14.8,20.8,2.0,23.2,76,Occitanie
2024-06-15,20.0,14.6,16.8,15.8,18.4,76,Occitanie
2024-06-16,25.9,10.4,18.4,0.0,8.4,76,Occitanie
2024-06-17,27.8,15.4,20.9,0.0,21.4,76,Occitanie
2024-06-18,28.0,18.0,22.7,0.0,29.6,76,Occitanie
2024-06-19,23.9,16.1,20.9,10.6,17.9,76,Occitanie
2024-06-20,20.5,16.7,18.3,46.5,18.5,76,Occitanie
2024-06-21,22.2,14.0,18.1,1.6,25.2,76,Occitanie
2024-06-22,19.0,12.9,16.1,1.9,24.4,76,Occitanie
2024-06-23,21.0,13.9,17.1,3.1,17.2,76,Occitanie
2024-06-24,24.5,12.7,19.0,0.0,10.6,76,Occitanie
2024-06-25,29.1,14.6,22.0,0.0,13.0,76,Occitanie
2024-06-26,30.5,18.0,24.2,0.0,15.9,76,Occitanie
2024-06-27,30.6,19.2,24.8,0.9,14.3,76,Occitanie
2024-06-28,30.0,20.9,25.1,0.0,14.2,76,Occitanie
2024-06-29,23.5,18.2,20.6,12.0,27.7,76,Occitanie
2024-06-30,22.0,16.2,18.9,0.5,14.6,76,Occitanie
2024-07-01,23.1,16.5,19.1,0.3,23.5,76,Occitanie
2024-07-02,19.8,14.8,17.3,0.4,20.9,76,Occitanie
2024-07-03,22.9,13.9,18.3,0.4,21.8,76,Occitanie
2024-07-04,23.6,15.8,19.1,0.0,16.2,76,Occitanie
2024-07-05,29.3,14.6,21.8,0.0,16.6,76,Occitanie
2024-07-06,22.0,17.0,19.3,12.6,22.7,76,Occitanie
2024-07-07,22.8,12.8,17.9,0.0,15.1,76,Occitanie
2024-07-08,30.0,13.4,21.6,0.0,16.2,76,Occitanie
2024-07-09,30.9,19.5,23.7,5.7,23.3,76,Occitanie
2024-07-10,29.2,18.8,23.8,0.0,12.5,76,Occitanie
2024-07-11,32.6,18.8,24.9,14.9,19.7,76,Occitanie
2024-07-12,22.1,17.5,20.3,39.3,19.9,76,Occitanie
2024-07-13,22.8,11.8,17.6,0.0,10.9,76,Occitanie
2024-07-14,29.4,14.1,21.8,0.9,11.1,76,Occitanie
2024-07-15,28.5,20.4,23.4,2.8,23.5,76,Occitanie
2024-07-16,24.3,17.7,21.1,0.7,14.3,76,Occitanie
2024-07-17,27.8,16.0,22.1,0.0,9.8,76,Occitanie
2024-07-18,33.8,16.3,25.2,0.0,9.8,76,Occitanie
2024-07-19,31.0,20.1,25.4,0.9,13.8,76,Occitanie
2024-07-20,31.5,20.1,25.5,1.2,14.8,76,Occitanie
2024-07-21,22.9,17.5,19.4,19.6,29.2,76,Occitanie
2024-07-22,22.7,14.9,18.4,0.0,19.8,76,Occitanie
2024-07-23,27.5,14.9,21.4,0.0,12.6,76,Occitanie
2024-07-24,27.8,17.5,22.8,0.0,15.5,76,Occitanie
2024-07-25,27.5,17.1,22.4,0.0,12.2,76,Occitanie
2024-07-26,29.2,16.0,22.9,0.0,8.7,76,Occitanie
2024-07-27,30.5,19.1,24.8,0.0,10.4,76,Occitanie
2024-07-28,33.3,20.1,26.7,0.0,12.2,76,Occitanie
2024-07-29,35.1,21.1,28.1,0.0,13.7,76,Occitanie
2024-07-30,35.2,19.5,27.1,0.0,18.8,76,Occitanie
2024-07-31,33.2,23.0,27.7,0.0,18.4,76,Occitanie
2024-08-01,28.0,20.2,24.7,0.0,13.2,76,Occitanie
2024-08-02,26.4,19.5,22.0,1.7,24.1,76,Occitanie
2024-08-03,25.1,17.9,21.4,0.0,20.6,76,Occitanie
2024-08-04,27.2,15.6,21.8,0.0,12.9,76,Occitanie
2024-08-05,30.1,16.2,23.2,0.0,7.8,76,Occitanie
2024-08-06,30.5,18.6,24.5,0.0,12.0,76,Occitanie
2024-08-07,28.0,19.5,23.8,1.3,15.0,76,Occitanie
2024-08-08,30.0,18.9,24.9,0.0,10.8,76,Occitanie
2024-08-09,29.9,17.6,24.3,0.0,11.5,76,Occitanie
2024-08-10,33.8,17.5,25.9,0.0,9.6,76,Occitanie
2024-08-11,35.0,22.0,28.5,0.0,22.6,76,Occitanie
2024-08-12,29.2,22.4,25.4,0.3,20.0,76,Occitanie
2024-08-13,29.5,20.5,24.4,0.2,10.7,76,Occitanie
2024-08-14,21.9,18.9,19.9,16.1,20.6,76,Occitanie
2024-08-15,23.0,16.8,19.7,2.0,18.8,76,Occitanie
2024-08-16,28.0,17.5,22.7,0.0,10.5,76,Occitanie
2024-08-17,26.8,17.5,22.3,0.0,16.2,76,Occitanie
2024-08-18,24.0,18.1,21.0,0.0,22.1,76,Occitanie
2024-08-19,24.5,13.2,18.9,0.0,14.1,76,Occitanie
2024-08-20,26.2,13.2,20.3,0.0,17.0,76,Occitanie
2024-08-21,24.8,17.1,20.6,0.0,14.4,76,Occitanie
2024-08-22,28.8,12.4,20.9,0.0,10.7,76,Occitanie
2024-08-23,27.0,15.4,21.6,0.0,15.3,76,Occitanie
2024-08-24,33.6,19.1,24.4,20.0,24.1,76,Occitanie
2024-08-25,23.0,16.9,20.3,0.0,22.1,76,Occitanie
