FlowID,ProductKey,WarehouseKey,CharityKey,DateKey,InspectionDateKey,DonationDateKey,FlowStage,Quantity,UnitValue,LogisticsCost,RepairCost,TaxCreditEarned,DestructionCost,BATCH_ID,IMPORT_TIMESTAMP,SOURCE_SYSTEM,RECORD_HASH
4881,1027,2,,2024-06-26,2024-06-28,,Damaged,19,44.36,144.57,0.0,0.0,0.0,B-342111,2025-01-15 05:22:26,LEGACY_ERP,1e981c4b
4882,1028,4,,2024-10-14,,,Store,9,56.36,85.02,0.0,0.0,0.0,B-680177,2025-01-20 02:39:03,SAP_WMS,369927fd
4883,1003,1,,2022-12-12,,,Store,1,45.0,7.48,0.0,0.0,0.0,B-238984,2025-01-15 14:24:50,SAP_WMS,1edd2c41
4884,1050,3,,2024-02-04,2024-02-13,,Repair,12,100.5,94.3,229.51,0.0,0.0,B-216581,2025-01-04 04:46:32,LEGACY_ERP,260ab459
4885,1036,3,,2022-07-11,2022-07-20,,Damaged,24,51.34,219.78,0.0,0.0,0.0,B-761969,2025-01-05 02:45:39,LEGACY_ERP,97a75f3
4886,1036,8,101,2025-02-14,2025-02-17,2025-03-02,Donated,22,77.03,166.14,395.48,1498.99,0.0,B-650454,2025-01-10 18:42:54,MANUAL_ENTRY,2e2f6403
4887,1072,2,,2025-07-20,,,Store,8,125.32,147.36,0.0,0.0,0.0,B-233068,2025-01-15 19:19:05,LEGACY_ERP,1c62e12a
4888,1044,1,,2025-04-24,2025-04-26,,Damaged,25,62.43,244.95,0.0,0.0,0.0,B-646706,2025-01-16 01:14:54,MANUAL_ENTRY,104c2384
4889,1035,3,,2025-04-28,2025-05-07,,Repair,24,59.22,70.44,162.84,0.0,0.0,B-342570,2025-01-09 09:58:19,LEGACY_ERP,135ef28e
4890,1037,7,,2023-06-19,2023-06-26,,Damaged,19,64.07,262.26,0.0,0.0,0.0,B-361517,2025-01-04 02:00:04,LEGACY_ERP,e186ee7
4891,1021,2,,2025-07-04,2025-07-11,,Damaged,12,50.51,262.77,0.0,0.0,0.0,B-658411,2025-01-03 05:12:27,MANUAL_ENTRY,29db9a6f
4892,1067,7,,2024-02-26,,,Warehouse,22,15.81,116.95,0.0,0.0,0.0,B-255340,2025-01-08 11:06:04,SAP_WMS,2ffb8476
4893,1074,6,,2025-12-25,,,Store,11,108.32,69.53,0.0,0.0,0.0,B-934335,2025-01-10 11:28:01,SAP_WMS,b14114c
4894,1060,7,110,2025-01-22,2025-01-26,2025-01-31,Donated,2,74.83,41.46,59.2,192.31,0.0,B-156468,2025-01-28 15:12:03,MANUAL_ENTRY,c4a96d2
4895,1037,2,,2023-07-23,,,Store,8,56.3,111.21,0.0,0.0,0.0,B-389094,2025-01-23 10:43:17,LEGACY_ERP,2f91ca83
4896,1015,8,,2023-04-20,2023-04-26,,Destroyed,7,83.98,42.63,0.0,0.0,46.61,B-577686,2025-01-13 11:28:33,SAP_WMS,3b5bd97d
4897,1047,2,,2024-05-11,2024-05-14,,Damaged,12,195.98,144.51,0.0,0.0,0.0,B-252094,2025-01-26 17:24:16,SAP_WMS,adbea17
4898,1027,7,107,2022-04-19,2022-04-23,2022-05-18,Donated,16,70.95,115.35,225.92,822.62,0.0,B-281981,2025-01-27 21:08:38,MANUAL_ENTRY,391b5e5e
4899,1036,6,,2023-02-15,2023-02-18,,Destroyed,19,60.26,252.66,0.0,0.0,194.8,B-931058,2025-01-10 03:35:42,SAP_WMS,37ff6b98
4900,1042,5,,2022-01-22,,,Warehouse,11,159.1,69.94,0.0,0.0,0.0,B-947356,2025-01-26 00:42:42,MANUAL_ENTRY,177227ef
4901,1020,1,109,2024-08-12,2024-08-21,2024-08-16,Donated,13,96.94,80.07,336.46,1155.02,0.0,B-932145,2025-01-19 13:21:47,MANUAL_ENTRY,3277c1d0
4902,1010,4,,2022-07-26,,,Warehouse,16,152.32,34.12,0.0,0.0,0.0,B-648818,2025-01-15 16:47:04,LEGACY_ERP,229c5468
4903,1033,2,107,2024-05-14,2024-05-24,2024-05-18,Donated,3,122.33,13.62,43.85,262.24,0.0,B-551319,2025-01-16 17:34:21,SAP_WMS,34c65738
4904,1054,3,,2022-02-17,,,Store,18,165.4,143.31,0.0,0.0,0.0,B-253043,2025-01-21 16:23:29,MANUAL_ENTRY,19174410
4905,1007,2,105,2023-11-22,2023-11-30,2023-11-25,Donated,10,140.49,76.01,75.02,1385.28,0.0,B-713583,2025-01-18 10:05:06,MANUAL_ENTRY,295c06e4
4906,1011,2,108,2024-02-19,2024-02-24,2024-03-08,Donated,25,91.52,531.39,863.13,2964.3,0.0,B-158320,2025-01-18 10:07:44,LEGACY_ERP,2d4ef711
4907,1051,7,,2024-07-16,2024-07-24,,Damaged,22,50.72,171.66,0.0,0.0,0.0,B-404531,2025-01-01 04:12:06,SAP_WMS,36a628df
4908,1036,3,,2025-11-06,2025-11-14,,Damaged,7,74.12,119.25,0.0,0.0,0.0,B-460802,2025-01-15 03:14:52,MANUAL_ENTRY,2e8d7f30
4909,1078,6,,2024-08-08,,,Warehouse,4,35.89,54.42,0.0,0.0,0.0,B-464528,2025-01-03 20:09:10,MANUAL_ENTRY,174c66b1
4910,1007,3,,2023-03-29,2023-04-03,,Repair,15,75.39,102.77,316.22,0.0,0.0,B-663348,2025-01-04 09:46:29,LEGACY_ERP,3ab9107c
4911,1006,5,,2022-01-06,2022-01-14,,Repair,23,70.11,500.94,623.86,0.0,0.0,B-690613,2025-01-06 04:22:49,MANUAL_ENTRY,3820bec9
4912,1045,4,,2024-06-24,2024-07-04,,Damaged,4,146.66,28.58,0.0,0.0,0.0,B-308960,2025-01-06 22:28:08,LEGACY_ERP,3948bfc4
4913,1017,1,,2024-06-04,2024-06-06,,Damaged,12,64.69,93.85,0.0,0.0,0.0,B-705415,2025-01-16 06:01:15,LEGACY_ERP,1aac8cf3
4914,1030,8,,2023-06-08,2023-06-18,,Damaged,23,92.37,509.85,0.0,0.0,0.0,B-641596,2025-01-07 00:45:25,MANUAL_ENTRY,3a7895ef
4915,1017,5,,2024-11-23,,,Warehouse,15,41.31,113.08,0.0,0.0,0.0,B-707056,2025-01-23 13:31:09,MANUAL_ENTRY,19118b8c
4916,1017,8,103,2025-06-23,2025-07-03,2025-07-10,Donated,19,95.9,144.81,339.55,1422.95,0.0,B-130717,2025-01-02 08:48:58,LEGACY_ERP,f509a93
4917,1000,3,103,2025-11-19,2025-11-28,2025-12-10,Donated,18,123.12,288.36,181.13,2085.8,0.0,B-935312,2025-01-16 00:49:35,LEGACY_ERP,246e2812
4918,1004,2,,2023-10-10,2023-10-16,,Repair,24,82.5,91.22,244.48,0.0,0.0,B-191507,2025-01-02 04:39:36,SAP_WMS,39e166a2
4919,1018,2,,2022-02-14,2022-02-16,,Destroyed,13,47.55,188.4,0.0,0.0,138.85,B-293340,2025-01-24 10:52:49,MANUAL_ENTRY,34e88af1
4920,1033,3,,2024-10-14,,,Warehouse,19,53.14,96.7,0.0,0.0,0.0,B-639048,2025-01-28 03:34:03,SAP_WMS,37a61923
4921,1035,4,108,2022-03-02,2022-03-07,2022-03-25,Donated,4,72.58,15.24,84.95,210.19,0.0,B-446584,2025-01-24 09:22:01,MANUAL_ENTRY,e68e294
4922,1063,6,,2025-11-05,2025-11-12,,Destroyed,18,59.38,370.2,0.0,0.0,118.25,B-201519,2025-01-20 15:17:32,MANUAL_ENTRY,3177ffc6
4923,1038,7,,2025-09-04,2025-09-08,,Damaged,18,32.05,393.15,0.0,0.0,0.0,B-929317,2025-01-18 12:16:10,LEGACY_ERP,67e2ed2
4924,1038,7,,2023-07-25,2023-08-03,,Destroyed,3,36.82,68.31,0.0,0.0,35.9,B-505635,2025-01-12 17:34:57,LEGACY_ERP,961732b
4925,1052,7,106,2022-06-23,2022-06-25,2022-07-17,Donated,9,228.79,36.63,67.52,1571.29,0.0,B-264594,2025-01-26 20:17:45,SAP_WMS,3b545697
4926,1070,2,,2022-07-27,2022-07-30,,Repair,2,20.12,9.48,20.72,0.0,0.0,B-955418,2025-01-13 19:41:58,MANUAL_ENTRY,10644818
4927,1052,3,,2022-07-09,2022-07-11,,Damaged,9,114.61,43.32,0.0,0.0,0.0,B-498123,2025-01-07 02:50:19,SAP_WMS,397fb451
4928,1004,3,,2023-07-30,,,Store,6,131.29,33.06,0.0,0.0,0.0,B-411530,2025-01-01 21:22:51,LEGACY_ERP,27f371e5
4929,1049,5,107,2022-10-31,2022-11-06,2022-11-08,Donated,13,93.53,84.12,341.11,941.54,0.0,B-896233,2025-01-15 04:51:31,MANUAL_ENTRY,135084e7
4930,1008,8,,2022-03-17,2022-03-25,,Damaged,2,74.7,7.7,0.0,0.0,0.0,B-321012,2025-01-15 09:59:18,MANUAL_ENTRY,1c9b4978
4931,1060,2,,2025-03-27,2025-04-02,,Repair,22,115.23,304.8,424.74,0.0,0.0,B-994414,2025-01-21 02:16:09,SAP_WMS,c502ddd
4932,1035,1,,2024-08-07,2024-08-15,,Repair,25,61.14,61.64,298.23,0.0,0.0,B-961227,2025-01-10 19:08:52,MANUAL_ENTRY,699a30c
4933,1063,1,,2023-01-28,2023-02-03,,Damaged,8,26.65,170.22,0.0,0.0,0.0,B-220092,2025-01-28 23:14:46,LEGACY_ERP,f1c61e1
4934,1038,8,,2022-04-27,2022-05-01,,Damaged,10,29.18,179.79,0.0,0.0,0.0,B-234024,2025-01-11 22:28:51,SAP_WMS,20ea3466
4935,1037,1,,2022-02-27,,,Store,17,72.36,379.14,0.0,0.0,0.0,B-477537,2025-01-27 05:16:07,LEGACY_ERP,142ca733
4936,1035,6,,2024-05-28,,,Store,13,51.55,43.02,0.0,0.0,0.0,B-953369,2025-01-17 01:53:05,SAP_WMS,34d0a51a
4937,1005,7,,2023-03-01,,,Store,16,49.22,66.24,0.0,0.0,0.0,B-847039,2025-01-16 19:17:38,LEGACY_ERP,1a262212
4938,1051,8,,2023-12-31,2024-01-09,,Damaged,13,41.53,232.41,0.0,0.0,0.0,B-562599,2025-01-26 08:36:45,SAP_WMS,14061c71
4939,1038,2,,2024-03-15,2024-03-21,,Destroyed,25,65.48,593.49,0.0,0.0,238.43,B-322828,2025-01-06 09:49:09,SAP_WMS,d0a10d3
4940,1054,5,,2023-12-25,,,Store,5,97.49,36.17,0.0,0.0,0.0,B-400836,2025-01-23 20:08:07,LEGACY_ERP,1f80df3c
4941,1012,1,,2022-02-03,,,Store,17,87.79,53.55,0.0,0.0,0.0,B-144986,2025-01-27 01:21:53,MANUAL_ENTRY,c603e30
4942,1079,4,,2024-05-15,2024-05-17,,Damaged,25,77.5,93.92,0.0,0.0,0.0,B-798464,2025-01-03 17:58:14,LEGACY_ERP,20602e64
4943,1045,4,,2025-06-22,2025-06-29,,Damaged,25,103.67,54.97,0.0,0.0,0.0,B-665086,2025-01-07 08:05:01,MANUAL_ENTRY,91fe2b7
4944,1063,6,,2022-03-15,2022-03-20,,Destroyed,19,59.37,227.52,0.0,0.0,169.5,B-385617,2025-01-12 03:13:58,LEGACY_ERP,17936927
4945,1004,3,,2025-12-01,2025-12-03,,Repair,10,122.68,30.52,268.42,0.0,0.0,B-688186,2025-01-11 18:20:00,SAP_WMS,3896deb5
4946,1012,3,109,2025-11-30,2025-12-07,2025-12-22,Donated,12,65.07,48.26,266.41,729.36,0.0,B-281254,2025-01-09 02:38:44,LEGACY_ERP,d13f262
4947,1055,7,,2023-11-24,,,Store,7,52.78,89.76,0.0,0.0,0.0,B-672399,2025-01-03 03:41:30,SAP_WMS,130e7478
4948,1016,1,,2025-10-05,,,Store,23,89.06,95.01,0.0,0.0,0.0,B-516192,2025-01-03 09:17:52,MANUAL_ENTRY,3351f4d2
4949,1079,2,,2024-08-20,2024-08-26,,Repair,3,125.7,17.78,45.41,0.0,0.0,B-671914,2025-01-04 02:06:55,LEGACY_ERP,20196dd4
4950,1070,8,,2022-12-31,2023-01-09,,Damaged,4,19.79,19.85,0.0,0.0,0.0,B-228046,2025-01-12 06:34:53,LEGACY_ERP,1c5dd7a6
4951,1005,4,,2024-01-13,,,Store,19,65.14,106.27,0.0,0.0,0.0,B-334519,2025-01-03 06:42:06,SAP_WMS,d76895e
4952,1025,2,,2023-01-14,,,Store,9,71.01,168.75,0.0,0.0,0.0,B-831002,2025-01-13 04:53:38,SAP_WMS,12d8725f
4953,1048,3,,2022-06-10,,,Store,19,131.78,208.38,0.0,0.0,0.0,B-115169,2025-01-25 12:00:04,LEGACY_ERP,20c84272
4954,1014,3,,2022-01-20,,,Store,18,115.37,197.16,0.0,0.0,0.0,B-370308,2025-01-15 11:14:39,SAP_WMS,2133e4af
4955,1007,1,,2024-09-09,,,Store,4,187.06,30.11,0.0,0.0,0.0,B-298027,2025-01-12 07:13:44,SAP_WMS,21648c82
4956,1079,5,100,2022-05-10,2022-05-17,2022-05-27,Donated,12,83.52,32.0,70.58,1130.47,0.0,B-661295,2025-01-05 10:20:16,MANUAL_ENTRY,35306ced
4957,1030,7,110,2025-02-17,2025-02-27,2025-03-02,Donated,13,71.86,98.64,142.5,947.0,0.0,B-102232,2025-01-11 00:30:51,SAP_WMS,8a490fb
4958,1076,1,,2024-09-12,2024-09-22,,Destroyed,19,46.66,199.53,0.0,0.0,173.75,B-933668,2025-01-08 12:27:25,LEGACY_ERP,125cb3fc
4959,1012,4,103,2025-05-17,2025-05-27,2025-05-26,Donated,24,65.48,73.71,493.73,1458.72,0.0,B-450252,2025-01-10 15:01:07,MANUAL_ENTRY,b0b9321
4960,1023,2,,2023-08-12,,,Store,23,59.22,286.44,0.0,0.0,0.0,B-878550,2025-01-07 19:14:36,LEGACY_ERP,1046b7a2
4961,1056,3,108,2024-11-14,2024-11-21,2024-11-20,Donated,25,58.81,72.36,721.17,1062.15,0.0,B-485824,2025-01-24 19:48:51,LEGACY_ERP,6d6fa02
4962,1037,1,,2022-12-26,2022-12-28,,Repair,15,53.08,166.02,282.14,0.0,0.0,B-669339,2025-01-03 06:15:21,LEGACY_ERP,2766d3c6
4963,1020,3,105,2023-07-04,2023-07-06,2023-07-31,Donated,10,80.49,75.78,119.54,888.48,0.0,B-642156,2025-01-10 06:48:37,SAP_WMS,2bc15032
4964,1028,7,,2022-02-24,2022-03-01,,Damaged,5,72.8,108.51,0.0,0.0,0.0,B-254784,2025-01-08 19:07:38,SAP_WMS,2b6af910
4965,1037,8,104,2025-12-01,2025-12-08,2025-12-29,Donated,22,55.18,392.28,293.88,1320.13,0.0,B-812898,2025-01-23 00:55:12,MANUAL_ENTRY,dc142a9
4966,1069,7,,2024-10-29,2024-11-04,,Destroyed,13,63.96,162.39,0.0,0.0,60.41,B-219497,2025-01-27 20:11:38,MANUAL_ENTRY,205820d1
4967,1037,6,,2023-08-06,2023-08-09,,Damaged,5,63.96,71.46,0.0,0.0,0.0,B-862296,2025-01-12 19:05:40,SAP_WMS,2de1027f
4968,1075,5,,2022-08-15,2022-08-24,,Destroyed,8,40.09,105.48,0.0,0.0,46.34,B-706545,2025-01-04 03:34:32,LEGACY_ERP,19d51278
4969,1005,2,,2023-06-08,2023-06-12,,Damaged,23,67.01,46.27,0.0,0.0,0.0,B-192304,2025-01-22 18:50:24,SAP_WMS,24278907
4970,1018,6,,2024-11-14,2024-11-20,,Destroyed,5,125.64,91.44,0.0,0.0,38.23,B-278896,2025-01-15 03:40:51,MANUAL_ENTRY,7d33a19
4971,1033,6,,2023-10-30,2023-11-06,,Repair,3,53.84,23.57,98.36,0.0,0.0,B-214497,2025-01-21 21:30:57,LEGACY_ERP,36131be2
4972,1039,8,,2024-02-06,2024-02-13,,Destroyed,25,47.33,158.9,0.0,0.0,126.56,B-628175,2025-01-07 15:01:19,LEGACY_ERP,8a9ae50
4973,1020,4,106,2024-07-17,2024-07-27,2024-08-14,Donated,21,60.88,128.69,333.55,1865.81,0.0,B-868316,2025-01-05 00:59:59,SAP_WMS,1d854d6a
4974,1065,2,,2023-05-08,2023-05-15,,Destroyed,20,14.96,346.68,0.0,0.0,140.01,B-932136,2025-01-28 21:27:40,SAP_WMS,32e5e443
4975,1033,6,,2022-11-03,,,Store,12,93.22,50.08,0.0,0.0,0.0,B-282192,2025-01-08 11:38:04,MANUAL_ENTRY,309fa735
4976,1079,6,,2024-01-04,,,Store,6,104.7,33.61,0.0,0.0,0.0,B-606041,2025-01-26 01:11:23,MANUAL_ENTRY,2b6b3543
4977,1070,5,,2023-12-29,2024-01-02,,Repair,11,25.3,82.28,332.88,0.0,0.0,B-139887,2025-01-11 09:46:32,MANUAL_ENTRY,22e6552b
4978,1022,2,,2023-01-16,2023-01-24,,Repair,22,82.41,404.79,560.6,0.0,0.0,B-360538,2025-01-21 11:43:55,MANUAL_ENTRY,150ba05a
4979,1058,1,,2025-07-18,2025-07-20,,Damaged,7,45.43,20.14,0.0,0.0,0.0,B-177884,2025-01-15 02:38:55,MANUAL_ENTRY,1c9b537f
4980,1045,8,,2024-05-30,,,Store,20,124.24,146.07,0.0,0.0,0.0,B-225200,2025-01-13 13:08:04,LEGACY_ERP,322ab846
4981,1054,8,107,2023-07-07,2023-07-12,2023-07-11,Donated,24,142.19,102.21,477.71,2985.7,0.0,B-322920,2025-01-14 12:15:54,MANUAL_ENTRY,21517151
4982,1006,3,,2024-03-01,2024-03-08,,Repair,15,156.17,313.5,381.38,0.0,0.0,B-370369,2025-01-01 10:14:48,SAP_WMS,27f8ce0b
4983,1070,7,,2023-11-11,2023-11-20,,Repair,6,34.24,18.71,122.56,0.0,0.0,B-229131,2025-01-15 05:29:17,LEGACY_ERP,9ab56f9
4984,1001,4,,2023-08-26,,,Warehouse,25,103.39,106.05,0.0,0.0,0.0,B-934650,2025-01-18 05:51:33,LEGACY_ERP,7c17d20
4985,1030,6,,2022-07-01,2022-07-10,,Damaged,19,55.22,315.18,0.0,0.0,0.0,B-115827,2025-01-28 00:38:30,SAP_WMS,214dcb94
4986,1034,5,110,2022-04-14,2022-04-21,2022-04-22,Donated,23,14.9,111.24,801.25,470.3,0.0,B-401867,2025-01-14 03:06:20,LEGACY_ERP,2e056c3d
4987,1042,3,,2023-06-17,2023-06-21,,Repair,5,86.58,38.43,109.02,0.0,0.0,B-479486,2025-01-18 02:07:14,SAP_WMS,26da77b6
4988,1029,6,,2023-01-26,,,Warehouse,25,51.0,345.12,0.0,0.0,0.0,B-766415,2025-01-22 03:22:51,SAP_WMS,f5c6b28
4989,1026,5,,2023-11-02,2023-11-10,,Destroyed,2,45.1,41.94,0.0,0.0,15.91,B-936357,2025-01-16 02:57:47,SAP_WMS,25352ac8
4990,1049,7,,2024-08-15,,,Warehouse,18,64.03,130.51,0.0,0.0,0.0,B-110449,2025-01-14 01:59:21,MANUAL_ENTRY,9cb8009
4991,1053,5,,2022-02-27,2022-03-03,,Damaged,3,218.23,47.19,0.0,0.0,0.0,B-388877,2025-01-01 22:47:06,MANUAL_ENTRY,18c56e27
4992,1035,1,,2024-07-19,2024-07-24,,Repair,9,43.16,28.92,184.36,0.0,0.0,B-206175,2025-01-15 06:47:09,LEGACY_ERP,21b0333f
4993,1013,6,,2025-10-03,2025-10-06,,Damaged,5,83.36,56.13,0.0,0.0,0.0,B-373164,2025-01-03 09:56:35,SAP_WMS,ed047e3
4994,1053,3,,2024-02-27,2024-03-02,,Damaged,23,201.64,228.72,0.0,0.0,0.0,B-662867,2025-01-07 23:41:39,LEGACY_ERP,386227f3
4995,1064,6,,2024-04-15,,,Warehouse,14,54.54,109.42,0.0,0.0,0.0,B-381413,2025-01-11 12:32:40,LEGACY_ERP,220fb4a5
4996,1006,4,,2022-06-15,2022-06-22,,Repair,16,115.93,259.47,363.08,0.0,0.0,B-289191,2025-01-21 07:38:47,LEGACY_ERP,1664d3a6
4997,1077,5,,2025-06-17,,,Store,15,53.6,88.7,0.0,0.0,0.0,B-444855,2025-01-15 16:16:16,MANUAL_ENTRY,2fa02c5f
4998,1007,3,,2023-04-24,,,Warehouse,16,207.26,42.99,0.0,0.0,0.0,B-424618,2025-01-21 12:52:21,MANUAL_ENTRY,7fbe70a
4999,1019,7,109,2022-01-27,2022-01-29,2022-02-01,Donated,3,147.46,15.14,55.01,437.71,0.0,B-923228,2025-01-18 22:38:34,SAP_WMS,3271f4e0
5000,1028,8,,2024-12-17,,,Warehouse,4,66.95,27.15,0.0,0.0,0.0,B-633351,2025-01-21 20:17:17,MANUAL_ENTRY,385a7a24
5001,1032,5,,2023-10-10,2023-10-14,,Destroyed,8,24.92,159.54,0.0,0.0,84.7,B-592746,2025-01-05 02:52:58,MANUAL_ENTRY,a135ec8
5002,1072,6,,2022-06-05,2022-06-09,,Destroyed,3,95.16,18.42,0.0,0.0,16.36,B-893112,2025-01-17 20:59:08,SAP_WMS,1ffb99ef
5003,1043,6,,2022-07-01,,,Store,14,260.99,42.5,0.0,0.0,0.0,B-111480,2025-01-28 00:00:34,MANUAL_ENTRY,28a8a631
5004,1066,8,,2025-08-08,2025-08-14,,Damaged,24,19.65,161.36,0.0,0.0,0.0,B-566929,2025-01-06 05:11:32,LEGACY_ERP,1ad1f703
5005,1054,4,108,2022-06-10,2022-06-13,2022-06-30,Donated,9,152.05,48.44,140.85,1119.64,0.0,B-856129,2025-01-16 06:09:29,LEGACY_ERP,337ed916
5006,1009,1,,2023-05-01,2023-05-04,,Damaged,16,22.8,75.33,0.0,0.0,0.0,B-931558,2025-01-06 10:44:51,SAP_WMS,380b2996
5007,1058,6,,2025-04-03,,,Store,11,73.41,84.0,0.0,0.0,0.0,B-828368,2025-01-12 21:04:40,LEGACY_ERP,2abc2a72
5008,1035,1,,2025-09-22,,,Warehouse,9,48.95,67.83,0.0,0.0,0.0,B-991865,2025-01-16 04:14:37,LEGACY_ERP,3767e87a
5009,1079,2,,2022-08-02,2022-08-04,,Repair,17,88.48,48.73,470.84,0.0,0.0,B-996803,2025-01-25 21:02:20,MANUAL_ENTRY,3708e059
5010,1073,6,,2023-10-14,2023-10-23,,Damaged,21,91.65,385.65,0.0,0.0,0.0,B-147267,2025-01-09 04:23:14,MANUAL_ENTRY,21fdec19
5011,1059,7,105,2025-04-29,2025-05-07,2025-05-10,Donated,14,179.81,204.57,174.82,2853.82,0.0,B-958472,2025-01-16 00:11:35,MANUAL_ENTRY,2402fd6d
5012,1027,8,,2022-09-18,,,Store,1,31.71,4.16,0.0,0.0,0.0,B-263421,2025-01-04 12:54:53,MANUAL_ENTRY,3a331602
5013,1055,3,,2025-05-19,2025-05-23,,Damaged,13,94.49,200.25,0.0,0.0,0.0,B-377989,2025-01-06 16:36:55,SAP_WMS,2fcc7e67
5014,1033,3,,2024-03-24,2024-03-26,,Repair,24,98.82,146.82,329.23,0.0,0.0,B-760571,2025-01-23 21:25:32,MANUAL_ENTRY,2ab83631
5015,1042,4,,2022-10-26,,,Warehouse,3,205.21,18.08,0.0,0.0,0.0,B-340591,2025-01-07 23:02:58,LEGACY_ERP,18fd87a7
5016,1016,2,,2024-09-06,2024-09-13,,Repair,7,78.67,26.59,180.14,0.0,0.0,B-467056,2025-01-24 00:18:19,LEGACY_ERP,10bc4a8a
5017,1033,1,,2023-09-26,2023-09-29,,Repair,25,79.09,191.53,343.39,0.0,0.0,B-326207,2025-01-03 13:46:42,MANUAL_ENTRY,340d83a1
5018,1049,5,,2022-07-15,2022-07-20,,Damaged,2,68.13,4.75,0.0,0.0,0.0,B-116640,2025-01-09 14:17:51,SAP_WMS,d6ef7ed
5019,1016,1,110,2024-05-21,2024-05-31,2024-06-17,Donated,22,45.18,96.09,357.44,1888.92,0.0,B-972091,2025-01-18 10:26:37,SAP_WMS,36213d82
5020,1016,2,,2025-07-08,2025-07-18,,Damaged,17,43.93,123.78,0.0,0.0,0.0,B-949496,2025-01-05 08:09:03,LEGACY_ERP,1b0c7ee1
5021,1030,1,,2025-02-23,2025-03-03,,Destroyed,15,97.22,325.23,0.0,0.0,64.69,B-544281,2025-01-25 12:59:28,SAP_WMS,17cf0e1a
5022,1079,6,,2024-12-05,2024-12-12,,Repair,14,114.42,109.8,107.52,0.0,0.0,B-146983,2025-01-17 11:50:35,LEGACY_ERP,368719a6
5023,1034,2,,2025-12-28,,,Store,13,19.15,53.31,0.0,0.0,0.0,B-620452,2025-01-26 18:10:07,SAP_WMS,22318ef8
5024,1008,6,,2022-10-18,2022-10-26,,Damaged,16,112.88,43.77,0.0,0.0,0.0,B-798248,2025-01-19 13:32:15,MANUAL_ENTRY,339d797b
5025,1060,3,,2022-02-25,2022-03-04,,Destroyed,25,138.55,346.65,0.0,0.0,196.79,B-585075,2025-01-03 07:14:08,MANUAL_ENTRY,1ad572ad
5026,1070,2,,2025-12-06,2025-12-09,,Repair,14,28.01,45.54,302.84,0.0,0.0,B-984060,2025-01-02 09:43:15,LEGACY_ERP,f26bb0f
5027,1047,7,,2025-03-07,,,Warehouse,11,189.42,114.66,0.0,0.0,0.0,B-862837,2025-01-20 21:15:00,LEGACY_ERP,2995586c
5028,1010,8,,2025-11-20,2025-11-28,,Damaged,10,99.32,20.2,0.0,0.0,0.0,B-129065,2025-01-27 02:02:27,MANUAL_ENTRY,32f4413f
5029,1008,6,111,2024-11-05,2024-11-15,2024-11-12,Donated,13,108.31,33.14,303.82,1512.34,0.0,B-302351,2025-01-14 12:49:07,LEGACY_ERP,1cc8d93f
5030,1002,2,,2025-02-07,,,Warehouse,16,75.17,85.67,0.0,0.0,0.0,B-338239,2025-01-27 14:19:48,MANUAL_ENTRY,12f09136
5031,1049,2,,2022-12-29,,,Store,10,84.06,29.96,0.0,0.0,0.0,B-967315,2025-01-23 12:56:06,MANUAL_ENTRY,2c8d5f88
5032,1010,3,,2023-10-01,,,Warehouse,23,74.16,68.07,0.0,0.0,0.0,B-932857,2025-01-21 20:39:15,SAP_WMS,28ecb6de
5033,1058,4,,2022-02-05,,,Warehouse,13,66.3,29.04,0.0,0.0,0.0,B-267478,2025-01-27 16:37:28,MANUAL_ENTRY,3808b8c5
5034,1045,8,,2023-04-11,2023-04-17,,Damaged,15,123.63,63.07,0.0,0.0,0.0,B-122686,2025-01-18 18:54:19,LEGACY_ERP,ec93984
5035,1004,8,,2022-09-16,2022-09-18,,Destroyed,11,72.96,62.2,0.0,0.0,59.98,B-503975,2025-01-09 18:19:44,SAP_WMS,125554ea
5036,1030,1,,2025-04-29,2025-05-06,,Damaged,9,47.77,172.59,0.0,0.0,0.0,B-241699,2025-01-27 11:20:18,MANUAL_ENTRY,332c5bef
5037,1032,3,,2022-12-13,2022-12-18,,Damaged,3,36.75,32.01,0.0,0.0,0.0,B-872184,2025-01-07 04:22:56,LEGACY_ERP,27bf2aa2
5038,1055,2,,2023-04-27,,,Store,7,68.97,158.88,0.0,0.0,0.0,B-464680,2025-01-14 03:51:57,MANUAL_ENTRY,14819d35
5039,1013,2,103,2022-09-11,2022-09-19,2022-10-06,Donated,23,142.59,239.07,211.38,3383.07,0.0,B-821607,2025-01-20 01:32:11,MANUAL_ENTRY,df10f8e
5040,1027,6,,2025-07-18,,,Store,5,31.73,12.29,0.0,0.0,0.0,B-208886,2025-01-17 18:01:36,MANUAL_ENTRY,13c97f7a
5041,1006,8,,2025-04-12,2025-04-15,,Repair,8,74.9,77.76,184.26,0.0,0.0,B-944551,2025-01-21 19:05:40,MANUAL_ENTRY,2cd4ffcb
5042,1071,7,,2022-02-13,,,Store,25,73.64,520.23,0.0,0.0,0.0,B-689183,2025-01-19 13:42:58,MANUAL_ENTRY,34d376f6
5043,1064,2,,2025-01-22,,,Warehouse,8,29.87,25.79,0.0,0.0,0.0,B-775595,2025-01-26 16:26:11,MANUAL_ENTRY,15d77d84
5044,1047,1,,2024-01-13,2024-01-21,,Destroyed,17,151.88,405.24,0.0,0.0,120.14,B-579490,2025-01-14 17:31:36,SAP_WMS,11609d61
