SnapshotDate,WarehouseKey,ProductKey,StockOnHand,DamagedCount
2025-05-05,1,1048,99,4
2025-05-05,1,1046,98,2
2025-05-05,1,1000,97,5
2025-05-05,1,1014,57,6
2025-05-05,1,1066,50,2
2025-05-05,1,1078,148,0
2025-05-05,2,1027,167,20
2025-05-05,2,1058,173,15
2025-05-05,2,1046,46,2
2025-05-05,2,1010,73,2
2025-05-05,2,1033,154,1
2025-05-05,2,1012,124,8
2025-05-05,2,1001,65,3
2025-05-05,2,1040,193,23
2025-05-05,2,1067,137,20
2025-05-05,3,1016,196,0
2025-05-05,3,1050,22,2
2025-05-05,3,1040,191,23
2025-05-05,3,1048,18,2
2025-05-05,3,1022,183,8
2025-05-05,3,1024,26,1
2025-05-05,3,1015,181,2
2025-05-05,3,1025,91,0
2025-05-05,3,1019,109,9
2025-05-05,4,1073,187,23
2025-05-05,4,1071,168,5
2025-05-05,4,1020,44,3
2025-05-05,4,1012,111,3
2025-05-05,4,1039,153,16
2025-05-05,4,1074,108,5
2025-05-05,4,1047,110,8
2025-05-05,4,1015,7,1
2025-05-05,4,1023,172,21
2025-05-05,4,1033,160,4
2025-05-05,5,1021,139,4
2025-05-05,5,1052,127,3
2025-05-05,5,1042,134,9
2025-05-05,5,1040,108,15
2025-05-05,5,1005,19,1
2025-05-05,5,1072,173,4
2025-05-05,5,1030,119,4
2025-05-05,5,1035,159,23
2025-05-05,5,1066,129,9
2025-05-05,6,1037,178,13
2025-05-05,6,1007,92,5
2025-05-05,6,1009,142,18
2025-05-05,6,1022,179,16
2025-05-05,6,1008,135,8
2025-05-05,6,1055,6,0
2025-05-05,6,1075,151,20
2025-05-05,6,1001,75,2
2025-05-05,6,1050,189,5
2025-05-05,6,1002,24,0
2025-05-05,7,1032,140,16
2025-05-05,7,1008,24,1
2025-05-05,7,1001,60,6
2025-05-05,7,1041,52,4
2025-05-05,7,1062,97,2
2025-05-05,7,1003,120,13
2025-05-05,8,1002,131,4
2025-05-05,8,1050,138,1
2025-05-05,8,1042,5,0
2025-05-05,8,1003,156,23
2025-05-05,8,1066,164,6
2025-05-12,1,1037,56,5
2025-05-12,1,1061,55,6
2025-05-12,1,1023,72,3
2025-05-12,1,1076,138,13
2025-05-12,1,1073,27,0
2025-05-12,1,1019,185,7
2025-05-12,1,1025,46,6
2025-05-12,2,1041,140,8
2025-05-12,2,1052,60,7
2025-05-12,2,1037,23,3
2025-05-12,2,1066,78,0
2025-05-12,2,1026,105,2
2025-05-12,2,1051,37,4
2025-05-12,3,1044,192,15
2025-05-12,3,1014,170,24
2025-05-12,3,1000,89,7
2025-05-12,3,1045,90,2
2025-05-12,3,1043,195,11
2025-05-12,3,1012,33,2
2025-05-12,3,1059,116,11
2025-05-12,4,1054,61,3
2025-05-12,4,1008,114,15
2025-05-12,4,1067,53,3
2025-05-12,4,1019,53,1
2025-05-12,4,1076,39,1
2025-05-12,4,1021,196,25
2025-05-12,4,1069,49,4
2025-05-12,4,1012,102,5
2025-05-12,4,1001,126,3
2025-05-12,4,1062,197,17
2025-05-12,5,1013,181,15
2025-05-12,5,1000,155,2
2025-05-12,5,1007,122,0
2025-05-12,5,1060,128,19
2025-05-12,5,1012,100,7
2025-05-12,6,1054,159,15
2025-05-12,6,1071,168,12
2025-05-12,6,1056,125,11
2025-05-12,6,1002,17,2
2025-05-12,6,1016,89,6
2025-05-12,6,1067,131,10
2025-05-12,6,1068,183,7
2025-05-12,6,1062,168,19
2025-05-12,6,1059,99,14
2025-05-12,6,1061,38,3
2025-05-12,7,1043,51,4
2025-05-12,7,1000,56,8
2025-05-12,7,1024,71,5
2025-05-12,7,1049,122,3
2025-05-12,7,1027,29,3
2025-05-12,7,1079,53,7
2025-05-12,7,1025,171,1
2025-05-12,8,1031,113,14
2025-05-12,8,1073,151,0
2025-05-12,8,1044,141,5
2025-05-12,8,1032,30,0
2025-05-12,8,1064,51,7
2025-05-12,8,1025,43,4
2025-05-12,8,1022,57,4
2025-05-12,8,1039,35,2
2025-05-12,8,1019,102,4
2025-05-12,8,1026,119,13
2025-05-19,1,1021,196,0
2025-05-19,1,1070,105,12
2025-05-19,1,1000,65,8
2025-05-19,1,1038,21,3
2025-05-19,1,1025,121,17
2025-05-19,2,1060,97,12
2025-05-19,2,1002,24,0
2025-05-19,2,1026,114,17
2025-05-19,2,1011,112,15
2025-05-19,2,1032,180,19
2025-05-19,3,1062,182,16
2025-05-19,3,1011,155,4
2025-05-19,3,1029,66,7
2025-05-19,3,1016,21,0
2025-05-19,3,1045,105,0
2025-05-19,3,1051,61,9
2025-05-19,3,1021,169,22
2025-05-19,3,1018,79,9
2025-05-19,4,1040,12,1
2025-05-19,4,1070,64,2
2025-05-19,4,1027,17,2
2025-05-19,4,1073,159,17
2025-05-19,4,1015,12,1
2025-05-19,4,1066,25,2
2025-05-19,5,1068,185,0
2025-05-19,5,1039,91,6
2025-05-19,5,1052,133,14
2025-05-19,5,1054,101,0
2025-05-19,5,1002,162,8
2025-05-19,5,1076,125,9
2025-05-19,5,1011,45,1
2025-05-19,5,1020,175,0
2025-05-19,5,1034,102,11
2025-05-19,6,1052,92,2
2025-05-19,6,1028,170,11
2025-05-19,6,1072,96,2
2025-05-19,6,1048,24,2
2025-05-19,6,1001,47,7
2025-05-19,6,1060,135,11
2025-05-19,6,1073,36,1
2025-05-19,7,1077,46,4
2025-05-19,7,1000,70,1
2025-05-19,7,1005,131,7
2025-05-19,7,1061,103,4
2025-05-19,7,1014,133,1
2025-05-19,7,1079,91,3
2025-05-19,7,1063,179,22
2025-05-19,8,1018,93,10
2025-05-19,8,1038,132,3
2025-05-19,8,1024,156,12
2025-05-19,8,1065,186,17
2025-05-19,8,1005,111,3
2025-05-19,8,1006,119,13
2025-05-19,8,1037,186,14
2025-05-19,8,1051,14,1
2025-05-19,8,1001,64,9
2025-05-19,8,1061,165,3
2025-05-26,1,1017,134,2
2025-05-26,1,1037,124,18
2025-05-26,1,1054,151,9
2025-05-26,1,1063,133,18
2025-05-26,1,1051,163,10
2025-05-26,1,1041,71,5
2025-05-26,2,1036,40,6
2025-05-26,2,1066,76,7
2025-05-26,2,1058,148,17
2025-05-26,2,1019,119,8
2025-05-26,2,1042,152,11
2025-05-26,2,1028,139,12
2025-05-26,2,1011,117,4
2025-05-26,2,1039,165,6
2025-05-26,2,1009,127,16
2025-05-26,2,1008,23,0
2025-05-26,3,1008,18,1
2025-05-26,3,1012,58,5
2025-05-26,3,1011,184,1
2025-05-26,3,1044,166,16
2025-05-26,3,1015,126,17
2025-05-26,3,1065,191,13
2025-05-26,3,1035,192,17
2025-05-26,4,1066,129,0
2025-05-26,4,1055,171,10
2025-05-26,4,1065,158,7
2025-05-26,4,1044,55,3
2025-05-26,4,1028,7,0
2025-05-26,4,1076,111,14
2025-05-26,4,1041,111,0
2025-05-26,4,1043,119,17
2025-05-26,5,1055,108,6
2025-05-26,5,1070,81,6
2025-05-26,5,1022,175,19
2025-05-26,5,1039,31,3
2025-05-26,5,1003,40,3
2025-05-26,5,1024,62,0
2025-05-26,6,1025,38,3
2025-05-26,6,1011,63,2
2025-05-26,6,1020,175,13
2025-05-26,6,1002,31,4
2025-05-26,6,1051,75,1
2025-05-26,6,1062,25,1
2025-05-26,6,1008,67,6
2025-05-26,6,1033,56,4
2025-05-26,6,1045,136,6
2025-05-26,7,1041,180,23
2025-05-26,7,1019,67,10
2025-05-26,7,1061,67,6
2025-05-26,7,1006,184,11
2025-05-26,7,1053,65,3
2025-05-26,7,1078,67,9
2025-05-26,7,1033,8,0
2025-05-26,8,1051,103,5
2025-05-26,8,1047,33,3
2025-05-26,8,1011,199,18
2025-05-26,8,1038,94,8
2025-05-26,8,1055,99,5
2025-05-26,8,1023,172,12
2025-05-26,8,1015,63,9
2025-05-26,8,1028,200,0
2025-05-26,8,1029,194,7
2025-06-02,1,1026,11,1
2025-06-02,1,1036,128,6
2025-06-02,1,1065,184,11
2025-06-02,1,1019,130,6
2025-06-02,1,1052,189,21
2025-06-02,1,1032,127,18
2025-06-02,1,1042,88,2
2025-06-02,1,1022,123,0
2025-06-02,1,1035,123,10
2025-06-02,1,1001,21,2
2025-06-02,2,1059,140,0
2025-06-02,2,1006,121,15
2025-06-02,2,1073,54,5
2025-06-02,2,1065,147,8
2025-06-02,2,1021,189,13
2025-06-02,2,1030,167,15
2025-06-02,3,1046,176,15
2025-06-02,3,1059,147,5
2025-06-02,3,1051,178,20
2025-06-02,3,1004,109,10
2025-06-02,3,1014,23,2
2025-06-02,3,1066,5,0
2025-06-02,3,1071,135,19
2025-06-02,3,1052,200,7
2025-06-02,4,1007,119,14
2025-06-02,4,1074,110,13
2025-06-02,4,1028,137,9
2025-06-02,4,1059,92,13
2025-06-02,4,1013,71,10
2025-06-02,4,1075,168,5
2025-06-02,4,1035,131,14
2025-06-02,5,1023,143,15
2025-06-02,5,1010,83,7
2025-06-02,5,1032,91,10
2025-06-02,5,1034,167,2
2025-06-02,5,1039,104,5
2025-06-02,5,1026,95,4
2025-06-02,6,1013,170,3
2025-06-02,6,1018,84,9
2025-06-02,6,1074,93,11
2025-06-02,6,1026,50,2
2025-06-02,6,1016,75,7
2025-06-02,6,1068,30,4
2025-06-02,6,1072,106,0
2025-06-02,6,1069,190,9
2025-06-02,7,1057,90,1
2025-06-02,7,1053,119,1
2025-06-02,7,1066,12,0
2025-06-02,7,1037,111,12
2025-06-02,7,1013,182,5
2025-06-02,8,1065,7,0
2025-06-02,8,1043,191,22
2025-06-02,8,1044,115,15
2025-06-02,8,1002,47,2
2025-06-02,8,1079,38,0
2025-06-02,8,1039,114,13
2025-06-02,8,1074,92,4
2025-06-02,8,1008,139,14
2025-06-09,1,1051,148,9
2025-06-09,1,1034,162,5
2025-06-09,1,1079,121,0
2025-06-09,1,1043,192,11
2025-06-09,1,1069,103,5
2025-06-09,1,1010,45,2
2025-06-09,1,1045,81,7
2025-06-09,1,1049,14,1
2025-06-09,1,1050,199,28
2025-06-09,2,1046,108,13
2025-06-09,2,1072,176,25
2025-06-09,2,1064,48,5
2025-06-09,2,1029,151,20
2025-06-09,2,1041,89,8
2025-06-09,2,1016,42,6
2025-06-09,2,1040,171,2
2025-06-09,2,1059,200,8
2025-06-09,2,1068,57,0
2025-06-09,2,1001,134,13
2025-06-09,3,1072,151,15
2025-06-09,3,1028,153,22
2025-06-09,3,1038,48,5
2025-06-09,3,1011,31,4
2025-06-09,3,1062,146,21
2025-06-09,3,1035,110,5
2025-06-09,3,1018,123,17
2025-06-09,3,1059,112,5
2025-06-09,4,1011,68,7
2025-06-09,4,1042,70,4
2025-06-09,4,1069,45,6
2025-06-09,4,1008,120,11
2025-06-09,4,1037,23,1
2025-06-09,4,1063,32,0
2025-06-09,4,1038,29,0
2025-06-09,4,1040,195,3
2025-06-09,4,1058,19,0
2025-06-09,5,1014,94,12
2025-06-09,5,1053,111,14
2025-06-09,5,1028,122,15
2025-06-09,5,1010,21,0
2025-06-09,5,1029,188,7
2025-06-09,5,1009,62,2
2025-06-09,5,1079,19,1
2025-06-09,5,1025,43,4
2025-06-09,6,1001,107,13
2025-06-09,6,1029,41,0
2025-06-09,6,1073,99,2
2025-06-09,6,1049,98,6
2025-06-09,6,1048,44,1
2025-06-09,6,1031,193,18
2025-06-09,6,1078,106,10
2025-06-09,6,1019,25,2
2025-06-09,7,1078,172,2
2025-06-09,7,1062,95,9
2025-06-09,7,1018,196,24
2025-06-09,7,1065,32,3
2025-06-09,7,1007,148,13
2025-06-09,7,1053,111,3
2025-06-09,8,1016,43,6
2025-06-09,8,1068,166,16
2025-06-09,8,1044,160,21
2025-06-09,8,1047,139,4
2025-06-09,8,1007,72,0
2025-06-09,8,1020,73,2
2025-06-09,8,1072,100,3
2025-06-09,8,1037,83,9
2025-06-09,8,1004,129,8
2025-06-09,8,1052,109,6
2025-06-16,1,1073,77,9
2025-06-16,1,1058,89,2
2025-06-16,1,1040,100,5
2025-06-16,1,1029,171,10
2025-06-16,1,1042,115,0
2025-06-16,1,1031,135,16
2025-06-16,1,1078,80,7
2025-06-16,2,1000,30,4
2025-06-16,2,1062,173,20
2025-06-16,2,1011,21,2
2025-06-16,2,1014,21,2
2025-06-16,2,1059,155,9
2025-06-16,2,1050,127,4
2025-06-16,2,1026,145,8
2025-06-16,2,1073,27,1
2025-06-16,2,1055,150,10
2025-06-16,2,1048,137,11
2025-06-16,3,1026,107,6
2025-06-16,3,1002,117,12
2025-06-16,3,1078,12,0
2025-06-16,3,1009,91,8
2025-06-16,3,1072,157,9
2025-06-16,3,1070,99,5
2025-06-16,3,1079,200,2
2025-06-16,4,1003,49,3
2025-06-16,4,1073,45,5
2025-06-16,4,1008,146,14
2025-06-16,4,1010,29,2
2025-06-16,4,1059,160,23
2025-06-16,4,1035,194,11
2025-06-16,4,1026,95,4
2025-06-16,4,1067,128,3
2025-06-16,5,1043,145,3
2025-06-16,5,1068,28,0
2025-06-16,5,1038,153,0
2025-06-16,5,1056,186,19
2025-06-16,5,1006,8,1
2025-06-16,5,1009,56,3
2025-06-16,5,1062,132,1
2025-06-16,5,1067,102,2
2025-06-16,6,1057,129,15
2025-06-16,6,1069,163,7
2025-06-16,6,1079,185,7
2025-06-16,6,1023,105,14
2025-06-16,6,1071,115,2
2025-06-16,6,1022,33,3
2025-06-16,6,1012,155,22
2025-06-16,6,1058,112,3
2025-06-16,6,1036,109,14
2025-06-16,7,1048,35,4
2025-06-16,7,1060,41,0
2025-06-16,7,1013,36,3
2025-06-16,7,1045,141,16
2025-06-16,7,1078,64,7
2025-06-16,7,1077,91,8
2025-06-16,7,1066,130,10
2025-06-16,7,1058,82,5
2025-06-16,8,1048,185,13
2025-06-16,8,1010,125,9
2025-06-16,8,1072,138,16
2025-06-16,8,1006,88,1
2025-06-16,8,1020,144,16
2025-06-16,8,1021,94,1
2025-06-16,8,1063,53,6
2025-06-16,8,1031,61,6
2025-06-16,8,1038,46,0
2025-06-23,1,1062,127,6
2025-06-23,1,1050,85,5
2025-06-23,1,1025,93,12
2025-06-23,1,1012,112,7
2025-06-23,1,1076,102,6
2025-06-23,1,1079,70,7
2025-06-23,2,1073,48,6
2025-06-23,2,1034,31,1
2025-06-23,2,1032,132,12
2025-06-23,2,1006,22,0
2025-06-23,2,1024,62,5
2025-06-23,2,1026,51,3
2025-06-23,2,1031,165,6
2025-06-23,2,1053,25,0
2025-06-23,2,1058,131,5
2025-06-23,2,1005,156,14
2025-06-23,3,1014,150,9
2025-06-23,3,1004,145,0
2025-06-23,3,1031,65,7
2025-06-23,3,1030,55,6
2025-06-23,3,1065,21,0
2025-06-23,4,1069,41,1
2025-06-23,4,1006,109,0
2025-06-23,4,1014,177,26
2025-06-23,4,1077,196,17
2025-06-23,4,1054,26,2
2025-06-23,5,1075,81,9
2025-06-23,5,1070,167,10
2025-06-23,5,1046,33,1
2025-06-23,5,1013,74,11
2025-06-23,5,1066,160,17
2025-06-23,5,1055,92,12
2025-06-23,5,1057,164,17
2025-06-23,5,1049,40,3
2025-06-23,5,1051,167,7
2025-06-23,5,1062,39,1
2025-06-23,6,1057,197,12
2025-06-23,6,1053,49,1
2025-06-23,6,1070,187,18
2025-06-23,6,1028,192,28
2025-06-23,6,1021,76,6
2025-06-23,6,1051,35,5
2025-06-23,6,1068,21,0
2025-06-23,6,1077,104,10
2025-06-23,7,1068,178,12
2025-06-23,7,1022,161,13
2025-06-23,7,1044,123,15
2025-06-23,7,1058,78,5
2025-06-23,7,1021,112,10
2025-06-23,8,1064,197,8
2025-06-23,8,1075,146,6
2025-06-23,8,1072,118,11
2025-06-23,8,1052,47,3
2025-06-23,8,1000,54,6
2025-06-23,8,1031,156,22
2025-06-23,8,1026,160,14
2025-06-23,8,1044,193,2
2025-06-23,8,1055,119,9
2025-06-23,8,1025,99,0
2025-06-30,1,1028,42,3
2025-06-30,1,1043,101,3
2025-06-30,1,1062,105,9
2025-06-30,1,1010,102,5
2025-06-30,1,1063,51,0
2025-06-30,1,1058,92,10
2025-06-30,2,1014,98,12
2025-06-30,2,1045,42,1
2025-06-30,2,1077,194,26
2025-06-30,2,1075,19,2
2025-06-30,2,1064,64,9
2025-06-30,2,1004,58,1
2025-06-30,2,1028,29,0
2025-06-30,2,1063,42,3
2025-06-30,3,1032,46,6
2025-06-30,3,1025,159,18
2025-06-30,3,1013,22,0
2025-06-30,3,1061,175,24
2025-06-30,3,1047,141,21
2025-06-30,3,1068,73,0
2025-06-30,3,1018,6,0
2025-06-30,3,1044,97,2
2025-06-30,3,1073,13,1
2025-06-30,3,1023,73,3
2025-06-30,4,1036,96,6
2025-06-30,4,1055,60,7
2025-06-30,4,1034,186,18
2025-06-30,4,1068,155,14
2025-06-30,4,1015,197,24
2025-06-30,4,1064,65,8
2025-06-30,4,1051,146,0
2025-06-30,4,1067,95,2
2025-06-30,4,1032,146,10
2025-06-30,4,1016,6,0
2025-06-30,5,1050,37,5
2025-06-30,5,1069,182,9
2025-06-30,5,1048,118,5
2025-06-30,5,1040,61,2
2025-06-30,5,1014,61,8
2025-06-30,5,1078,141,14
2025-06-30,5,1002,119,13
2025-06-30,6,1029,42,2
2025-06-30,6,1075,89,1
2025-06-30,6,1066,121,0
2025-06-30,6,1007,150,3
2025-06-30,6,1050,97,9
2025-06-30,6,1077,176,6
2025-06-30,6,1017,21,3
2025-06-30,6,1008,79,9
2025-06-30,6,1027,168,6
2025-06-30,7,1059,166,18
2025-06-30,7,1069,186,8
2025-06-30,7,1007,196,2
2025-06-30,7,1067,88,7
2025-06-30,7,1045,52,2
2025-06-30,7,1003,29,4
2025-06-30,7,1060,112,6
2025-06-30,7,1006,147,3
2025-06-30,7,1074,176,0
2025-06-30,7,1076,48,1
2025-06-30,8,1020,137,5
2025-06-30,8,1044,195,28
2025-06-30,8,1011,63,7
2025-06-30,8,1066,159,3
2025-06-30,8,1040,146,11
2025-07-07,1,1033,166,14
2025-07-07,1,1055,168,19
2025-07-07,1,1058,134,4
2025-07-07,1,1066,92,13
2025-07-07,1,1034,16,1
2025-07-07,1,1023,89,3
2025-07-07,1,1061,47,0
2025-07-07,1,1020,175,24
2025-07-07,1,1010,184,17
2025-07-07,2,1040,73,0
2025-07-07,2,1077,35,5
2025-07-07,2,1028,55,3
2025-07-07,2,1060,96,7
2025-07-07,2,1026,77,10
2025-07-07,3,1042,151,1
2025-07-07,3,1026,100,1
2025-07-07,3,1053,73,10
2025-07-07,3,1047,90,8
2025-07-07,3,1020,8,1
2025-07-07,3,1006,121,0
2025-07-07,3,1043,152,5
2025-07-07,3,1031,143,17
2025-07-07,4,1026,38,0
2025-07-07,4,1006,48,6
2025-07-07,4,1040,176,18
2025-07-07,4,1074,144,4
2025-07-07,4,1056,191,1
2025-07-07,4,1046,48,5
2025-07-07,4,1077,79,2
2025-07-07,4,1045,16,0
2025-07-07,4,1008,62,1
2025-07-07,5,1002,26,3
2025-07-07,5,1063,189,24
2025-07-07,5,1064,69,10
2025-07-07,5,1004,183,3
2025-07-07,5,1011,57,1
2025-07-07,5,1043,173,17
2025-07-07,5,1050,75,8
2025-07-07,6,1004,144,2
2025-07-07,6,1025,13,1
2025-07-07,6,1016,113,8
2025-07-07,6,1064,175,4
2025-07-07,6,1018,90,1
2025-07-07,6,1015,103,6
2025-07-07,6,1036,194,3
2025-07-07,6,1077,9,1
2025-07-07,6,1062,106,11
2025-07-07,6,1071,102,8
2025-07-07,7,1023,58,5
2025-07-07,7,1024,80,5
2025-07-07,7,1022,189,9
2025-07-07,7,1039,52,2
2025-07-07,7,1047,118,4
2025-07-07,7,1032,107,3
2025-07-07,7,1041,145,7
2025-07-07,7,1074,41,4
2025-07-07,7,1011,83,11
2025-07-07,7,1010,146,18
2025-07-07,8,1045,20,0
2025-07-07,8,1072,121,15
2025-07-07,8,1074,21,0
2025-07-07,8,1064,76,6
2025-07-07,8,1047,119,4
2025-07-07,8,1014,106,10
2025-07-14,1,1060,94,9
2025-07-14,1,1077,97,10
2025-07-14,1,1024,7,1
2025-07-14,1,1063,186,22
2025-07-14,1,1022,157,7
2025-07-14,1,1013,102,9
2025-07-14,1,1070,115,12
2025-07-14,1,1061,161,12
2025-07-14,1,1062,14,0
2025-07-14,1,1031,127,9
2025-07-14,2,1072,68,4
2025-07-14,2,1048,111,4
2025-07-14,2,1054,151,21
2025-07-14,2,1023,120,3
2025-07-14,2,1019,89,1
2025-07-14,3,1033,6,0
2025-07-14,3,1024,160,2
2025-07-14,3,1003,165,13
2025-07-14,3,1009,36,3
2025-07-14,3,1063,143,13
2025-07-14,3,1057,31,0
2025-07-14,3,1070,111,8
2025-07-14,3,1073,156,11
2025-07-14,3,1053,82,4
2025-07-14,3,1000,26,3
2025-07-14,4,1023,77,11
2025-07-14,4,1025,19,2
2025-07-14,4,1066,10,0
2025-07-14,4,1008,122,9
2025-07-14,4,1017,136,6
2025-07-14,4,1006,139,6
2025-07-14,4,1033,113,2
2025-07-14,4,1075,44,5
2025-07-14,4,1012,137,3
2025-07-14,5,1017,60,0
2025-07-14,5,1058,77,6
2025-07-14,5,1036,186,7
2025-07-14,5,1066,127,9
2025-07-14,5,1007,122,11
2025-07-14,5,1063,54,4
2025-07-14,6,1025,10,0
2025-07-14,6,1041,98,3
2025-07-14,6,1063,157,8
2025-07-14,6,1052,181,23
2025-07-14,6,1000,53,3
2025-07-14,6,1047,138,8
2025-07-14,6,1033,35,4
2025-07-14,6,1007,82,9
2025-07-14,6,1011,87,6
2025-07-14,6,1074,60,7
2025-07-14,7,1007,173,14
2025-07-14,7,1058,64,1
2025-07-14,7,1036,123,18
2025-07-14,7,1046,149,17
2025-07-14,7,1008,192,11
2025-07-14,7,1044,199,3
2025-07-14,7,1071,80,7
2025-07-14,7,1051,113,4
2025-07-14,7,1042,30,1
2025-07-14,8,1071,29,3
2025-07-14,8,1049,110,1
2025-07-14,8,1051,27,4
2025-07-14,8,1043,183,6
2025-07-14,8,1009,20,3
2025-07-14,8,1055,65,6
2025-07-21,1,1024,21,0
2025-07-21,1,1006,40,1
2025-07-21,1,1035,102,2
2025-07-21,1,1067,141,18
2025-07-21,1,1016,47,7
2025-07-21,2,1062,150,19
2025-07-21,2,1045,27,2
2025-07-21,2,1056,45,0
2025-07-21,2,1075,89,9
2025-07-21,2,1001,92,6
2025-07-21,2,1048,72,6
2025-07-21,2,1000,14,2
2025-07-21,2,1024,154,4
2025-07-21,2,1018,65,8
2025-07-21,2,1002,85,5
2025-07-21,3,1023,70,4
2025-07-21,3,1069,186,21
2025-07-21,3,1020,33,2
2025-07-21,3,1079,30,4
2025-07-21,3,1064,56,4
2025-07-21,3,1048,108,13
2025-07-21,4,1042,185,1
2025-07-21,4,1003,102,9
2025-07-21,4,1064,53,0
2025-07-21,4,1036,157,6
2025-07-21,4,1013,38,3
2025-07-21,4,1069,84,3
2025-07-21,4,1039,97,0
2025-07-21,4,1028,144,6
2025-07-21,4,1049,79,0
2025-07-21,5,1029,20,2
2025-07-21,5,1003,192,1
2025-07-21,5,1069,159,17
2025-07-21,5,1031,157,23
2025-07-21,5,1001,92,13
2025-07-21,6,1017,56,1
2025-07-21,6,1042,163,1
2025-07-21,6,1067,99,5
2025-07-21,6,1032,161,21
2025-07-21,6,1033,163,17
2025-07-21,6,1038,26,2
2025-07-21,6,1043,68,4
2025-07-21,6,1041,70,4
2025-07-21,7,1047,150,2
2025-07-21,7,1077,109,13
2025-07-21,7,1003,7,1
2025-07-21,7,1078,30,0
2025-07-21,7,1059,31,2
2025-07-21,7,1016,76,10
2025-07-21,7,1060,196,1
2025-07-21,7,1035,180,15
2025-07-21,7,1044,84,0
2025-07-21,8,1022,194,7
2025-07-21,8,1019,9,0
2025-07-21,8,1045,9,0
2025-07-21,8,1056,173,22
2025-07-21,8,1016,124,10
2025-07-21,8,1077,50,4
2025-07-21,8,1009,87,5
2025-07-28,1,1018,188,25
2025-07-28,1,1057,21,1
2025-07-28,1,1041,123,10
2025-07-28,1,1029,35,4
2025-07-28,1,1079,193,18
2025-07-28,1,1054,164,21
2025-07-28,1,1020,65,6
2025-07-28,1,1028,161,11
2025-07-28,1,1058,134,9
2025-07-28,2,1054,127,18
2025-07-28,2,1026,100,12
2025-07-28,2,1040,24,2
2025-07-28,2,1073,25,0
2025-07-28,2,1052,160,0
2025-07-28,3,1004,147,14
2025-07-28,3,1018,162,7
2025-07-28,3,1017,11,1
2025-07-28,3,1071,75,8
2025-07-28,3,1032,59,7
2025-07-28,4,1058,120,7
2025-07-28,4,1049,86,6
2025-07-28,4,1070,88,8
2025-07-28,4,1014,112,1
2025-07-28,4,1004,137,17
2025-07-28,4,1030,51,2
2025-07-28,4,1023,59,5
2025-07-28,4,1035,34,3
2025-07-28,4,1061,131,1
2025-07-28,4,1011,156,5
2025-07-28,5,1056,158,2
2025-07-28,5,1079,106,3
2025-07-28,5,1029,192,19
2025-07-28,5,1039,131,5
2025-07-28,5,1063,55,7
2025-07-28,5,1040,25,1
2025-07-28,5,1067,57,5
2025-07-28,6,1067,155,3
2025-07-28,6,1002,117,8
2025-07-28,6,1072,158,14
2025-07-28,6,1068,7,1
2025-07-28,6,1060,99,2
2025-07-28,6,1053,117,13
2025-07-28,7,1019,55,2
2025-07-28,7,1032,28,0
2025-07-28,7,1021,30,3
2025-07-28,7,1018,27,2
2025-07-28,7,1001,133,2
2025-07-28,8,1060,175,5
2025-07-28,8,1051,131,12
2025-07-28,8,1072,174,6
2025-07-28,8,1033,8,1
2025-07-28,8,1040,100,1
2025-08-04,1,1038,80,5
2025-08-04,1,1004,139,3
2025-08-04,1,1013,120,14
2025-08-04,1,1010,138,4
2025-08-04,1,1055,37,4
2025-08-04,2,1015,166,2
2025-08-04,2,1035,74,11
2025-08-04,2,1002,43,2
2025-08-04,2,1054,27,1
2025-08-04,2,1010,10,0
2025-08-04,2,1019,137,18
2025-08-04,2,1026,127,14
2025-08-04,3,1013,120,10
2025-08-04,3,1020,80,0
2025-08-04,3,1049,111,7
2025-08-04,3,1044,32,1
2025-08-04,3,1003,44,2
2025-08-04,3,1007,93,10
2025-08-04,4,1012,30,3
2025-08-04,4,1015,175,5
2025-08-04,4,1073,183,14
2025-08-04,4,1059,40,0
2025-08-04,4,1021,104,11
2025-08-04,4,1053,169,11
2025-08-04,4,1027,35,5
2025-08-04,5,1037,185,1
2025-08-04,5,1074,45,3
2025-08-04,5,1063,29,1
2025-08-04,5,1026,147,12
2025-08-04,5,1064,126,4
2025-08-04,5,1052,87,2
2025-08-04,5,1024,173,17
2025-08-04,5,1054,53,1
2025-08-04,5,1018,192,17
2025-08-04,6,1004,63,4
2025-08-04,6,1036,127,12
2025-08-04,6,1047,61,3
2025-08-04,6,1007,195,9
2025-08-04,6,1025,121,11
2025-08-04,6,1063,185,19
2025-08-04,6,1037,173,9
2025-08-04,6,1006,185,19
2025-08-04,7,1026,11,0
2025-08-04,7,1028,148,5
2025-08-04,7,1008,174,0
2025-08-04,7,1055,86,2
2025-08-04,7,1052,132,1
2025-08-04,7,1046,7,0
2025-08-04,8,1050,52,5
2025-08-04,8,1059,150,11
2025-08-04,8,1051,35,4
2025-08-04,8,1039,32,0
2025-08-04,8,1030,8,1
2025-08-04,8,1052,142,20
2025-08-04,8,1035,151,3
2025-08-04,8,1066,34,0
2025-08-04,8,1067,178,10
2025-08-11,1,1031,157,16
2025-08-11,1,1006,137,10
2025-08-11,1,1060,195,14
2025-08-11,1,1065,127,8
2025-08-11,1,1029,82,8
2025-08-11,1,1003,190,6
2025-08-11,1,1013,9,1
2025-08-11,1,1051,95,11
2025-08-11,1,1022,96,8
2025-08-11,2,1039,9,1
2025-08-11,2,1064,167,5
2025-08-11,2,1043,100,3
2025-08-11,2,1072,196,29
2025-08-11,2,1023,88,8
